algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,29.75,48,48,4619.66,96.24,sa-east-1,c7i.12xlarge,2024-06-12 08:06:46.239523,3.3012000000,0.330100
EP Benchmark,D,31.39,48,48,4377.97,91.21,sa-east-1,c7i.12xlarge,2024-06-12 08:07:18.393546,3.3012000000,0.330100
EP Benchmark,D,29.76,48,48,4618.49,96.22,sa-east-1,c7i.12xlarge,2024-06-12 08:07:48.827241,3.3012000000,0.330100
EP Benchmark,D,29.97,48,48,4586.58,95.55,sa-east-1,c7i.12xlarge,2024-06-12 08:08:19.195867,3.3012000000,0.330100
EP Benchmark,D,36.78,48,48,3736.61,77.85,sa-east-1,c6i.12xlarge,2024-06-12 08:10:41.628733,3.1440000000,1.204200
EP Benchmark,D,35.55,48,48,3866.01,80.54,sa-east-1,c6i.12xlarge,2024-06-12 08:11:17.650080,3.1440000000,1.204200
EP Benchmark,D,35.59,48,48,3861.99,80.46,sa-east-1,c6i.12xlarge,2024-06-12 08:11:53.956723,3.1440000000,1.204200
EP Benchmark,D,36.31,48,48,3785.48,78.86,sa-east-1,c6i.12xlarge,2024-06-12 08:12:31.091688,3.1440000000,1.204200
EP Benchmark,D,35.59,48,48,3861.72,80.45,sa-east-1,c6i.12xlarge,2024-06-12 08:13:07.363354,3.1440000000,1.204200
EP Benchmark,D,28.61,64,64,4804.65,75.07,sa-east-1,c6i.16xlarge,2024-06-12 08:15:33.021134,4.1920000000,1.479900
EP Benchmark,D,28.52,64,64,4818.49,75.29,sa-east-1,c6i.16xlarge,2024-06-12 08:16:02.003976,4.1920000000,1.479900
EP Benchmark,D,28.67,64,64,4793.38,74.90,sa-east-1,c6i.16xlarge,2024-06-12 08:16:31.333233,4.1920000000,1.479900
EP Benchmark,D,28.80,64,64,4771.41,74.55,sa-east-1,c6i.16xlarge,2024-06-12 08:17:00.585918,4.1920000000,1.479900
EP Benchmark,D,28.86,64,64,4761.59,74.40,sa-east-1,c6i.16xlarge,2024-06-12 08:17:29.954755,4.1920000000,1.479900
EP Benchmark,D,28.81,64,64,4770.02,74.53,sa-east-1,c5a.16xlarge,2024-06-12 08:19:09.619038,3.7760000000,0.898100
EP Benchmark,D,29.53,64,64,4653.83,72.72,sa-east-1,c5a.16xlarge,2024-06-12 08:19:40.131625,3.7760000000,0.898100
EP Benchmark,D,28.74,64,64,4782.94,74.73,sa-east-1,c5a.16xlarge,2024-06-12 08:20:09.625711,3.7760000000,0.898100
EP Benchmark,D,28.87,64,64,4759.81,74.37,sa-east-1,c5a.16xlarge,2024-06-12 08:20:39.043673,3.7760000000,0.898100
EP Benchmark,D,28.78,64,64,4775.23,74.61,sa-east-1,c5a.16xlarge,2024-06-12 08:21:08.631708,3.7760000000,0.898100
EP Benchmark,D,24.20,64,64,5678.17,88.72,sa-east-1,c7i.16xlarge,2024-06-12 08:22:59.453786,4.4016000000,1.154500
EP Benchmark,D,23.45,64,64,5861.31,91.58,sa-east-1,c7i.16xlarge,2024-06-12 08:23:24.346901,4.4016000000,1.154500
EP Benchmark,D,23.43,64,64,5866.35,91.66,sa-east-1,c7i.16xlarge,2024-06-12 08:23:48.188003,4.4016000000,1.154500
EP Benchmark,D,23.47,64,64,5855.56,91.49,sa-east-1,c7i.16xlarge,2024-06-12 08:24:12.249810,4.4016000000,1.154500
EP Benchmark,D,23.49,64,64,5851.13,91.42,sa-east-1,c7i.16xlarge,2024-06-12 08:24:36.288760,4.4016000000,1.154500
EP Benchmark,D,24.57,64,64,5594.24,87.41,sa-east-1,c6a.16xlarge,2024-06-12 08:26:25.890808,3.7728000000,0.377300
EP Benchmark,D,25.86,64,64,5314.05,83.03,sa-east-1,c6a.16xlarge,2024-06-12 08:26:52.724456,3.7728000000,0.377300
EP Benchmark,D,25.85,64,64,5317.73,83.09,sa-east-1,c6a.16xlarge,2024-06-12 08:27:19.148681,3.7728000000,0.377300
EP Benchmark,D,25.86,64,64,5314.13,83.03,sa-east-1,c6a.16xlarge,2024-06-12 08:27:45.803927,3.7728000000,0.377300
EP Benchmark,D,25.71,64,64,5345.06,83.52,sa-east-1,c6a.16xlarge,2024-06-12 08:28:11.991594,3.7728000000,0.377300
EP Benchmark,D,50.68,32,32,2711.99,84.75,sa-east-1,c6g.8xlarge,2024-06-12 08:30:31.170011,1.6768000000,0.167700
EP Benchmark,D,50.45,32,32,2724.13,85.13,sa-east-1,c6g.8xlarge,2024-06-12 08:31:22.111609,1.6768000000,0.167700
EP Benchmark,D,50.53,32,32,2720.02,85.00,sa-east-1,c6g.8xlarge,2024-06-12 08:32:13.261769,1.6768000000,0.167700
EP Benchmark,D,50.53,32,32,2720.02,85.00,sa-east-1,c6g.8xlarge,2024-06-12 08:33:04.258787,1.6768000000,0.167700
EP Benchmark,D,50.48,32,32,2722.70,85.08,sa-east-1,c6g.8xlarge,2024-06-12 08:33:55.665208,1.6768000000,0.167700
