algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,125.92,8,8,1091.46,136.43,sa-east-1,c6i.4xlarge,2024-06-11 08:40:01,1.0480000000,0.259100
EP Benchmark,D,125.56,8,8,1094.62,136.83,sa-east-1,c6i.4xlarge,2024-06-11 08:42:07,1.0480000000,0.259100
EP Benchmark,D,196.14,8,8,700.72,87.59,sa-east-1,c6i.4xlarge,2024-06-11 08:45:25,1.0480000000,0.259100
EP Benchmark,D,126.04,8,8,1090.47,136.31,sa-east-1,c6i.4xlarge,2024-06-11 10:52:37,1.0480000000,0.259100
EP Benchmark,D,196.30,8,8,700.16,87.52,sa-east-1,c6i.4xlarge,2024-06-11 10:55:54,1.0480000000,0.259100
EP Benchmark,D,126.64,8,8,1085.25,135.66,sa-east-1,c6i.4xlarge,2024-06-11 10:58:02,1.0480000000,0.259100
EP Benchmark,D,195.53,8,8,702.90,87.86,sa-east-1,c6i.4xlarge,2024-06-11 11:01:18,1.0480000000,0.259100
EP Benchmark,D,129.08,8,8,1064.79,133.10,sa-east-1,c6i.4xlarge,2024-06-11 11:03:28,1.0480000000,0.259100
EP Benchmark,D,104.98,8,8,1309.17,163.65,sa-east-1,c7i.4xlarge,2024-06-11 08:24:30,1.1004000000,0.174600
EP Benchmark,D,104.78,8,8,1311.72,163.96,sa-east-1,c7i.4xlarge,2024-06-11 08:26:16,1.1004000000,0.174600
EP Benchmark,D,111.60,8,8,1231.52,153.94,sa-east-1,c7i.4xlarge,2024-06-11 08:28:08,1.1004000000,0.174600
EP Benchmark,D,109.13,8,8,1259.37,157.42,sa-east-1,c7i.4xlarge,2024-06-11 08:29:59,1.1004000000,0.174600
EP Benchmark,D,105.13,8,8,1307.28,163.41,sa-east-1,c7i.4xlarge,2024-06-11 08:31:45,1.1004000000,0.174600
EP Benchmark,D,111.90,8,8,1228.24,153.53,sa-east-1,c7i.4xlarge,2024-06-11 10:40:07,1.1004000000,0.174400
EP Benchmark,D,110.59,8,8,1242.79,155.35,sa-east-1,c7i.4xlarge,2024-06-11 10:41:59,1.1004000000,0.174400
EP Benchmark,D,193.53,8,8,710.16,88.77,sa-east-1,c7i.4xlarge,2024-06-11 10:45:14,1.1004000000,0.174400
EP Benchmark,D,110.56,8,8,1243.09,155.39,sa-east-1,c7i.4xlarge,2024-06-11 10:47:05,1.1004000000,0.174400
EP Benchmark,D,102.57,8,8,1339.92,167.49,sa-east-1,c7i.4xlarge,2024-06-11 10:48:49,1.1004000000,0.174400
EP Benchmark,D,62.06,24,24,2214.58,92.27,us-east-1,c5.12xlarge,2024-06-11 08:01:03,2.0400000000,0.903400
EP Benchmark,D,45.66,24,24,3010.19,125.42,us-east-1,c5.12xlarge,2024-06-11 08:01:51,2.0400000000,0.903400
EP Benchmark,D,63.18,24,24,2175.34,90.64,us-east-1,c5.12xlarge,2024-06-11 08:02:56,2.0400000000,0.903400
EP Benchmark,D,63.25,24,24,2173.01,90.54,us-east-1,c5.12xlarge,2024-06-11 08:04:01,2.0400000000,0.903400
EP Benchmark,D,47.28,24,24,2907.11,121.13,us-east-1,c5.12xlarge,2024-06-11 08:04:51,2.0400000000,0.903400
EP Benchmark,D,186.68,8,8,736.24,92.03,us-east-1,c5.4xlarge,2024-06-11 10:10:05,0.6800000000,0.333600
EP Benchmark,D,137.34,8,8,1000.73,125.09,us-east-1,c5.4xlarge,2024-06-11 10:12:24,0.6800000000,0.333600
EP Benchmark,D,136.60,8,8,1006.16,125.77,us-east-1,c5.4xlarge,2024-06-11 10:14:43,0.6800000000,0.333600
EP Benchmark,D,186.29,8,8,737.77,92.22,us-east-1,c5.4xlarge,2024-06-11 10:17:51,0.6800000000,0.333600
EP Benchmark,D,136.32,8,8,1008.22,126.03,us-east-1,c5.4xlarge,2024-06-11 10:20:10,0.6800000000,0.333600
EP Benchmark,D,58.55,24,24,2347.53,97.81,us-east-1,c5a.12xlarge,2024-06-11 07:54:45,1.8480000000,0.935600
EP Benchmark,D,58.39,24,24,2353.94,98.08,us-east-1,c5a.12xlarge,2024-06-11 07:55:46,1.8480000000,0.935600
EP Benchmark,D,58.04,24,24,2368.18,98.67,us-east-1,c5a.12xlarge,2024-06-11 07:56:46,1.8480000000,0.935600
EP Benchmark,D,56.67,24,24,2425.13,101.05,us-east-1,c5a.12xlarge,2024-06-11 07:57:45,1.8480000000,0.935600
EP Benchmark,D,58.03,24,24,2368.59,98.69,us-east-1,c5a.12xlarge,2024-06-11 07:58:45,1.8480000000,0.935600
EP Benchmark,D,58.11,24,24,2365.04,98.54,us-east-1,c5a.16xlarge,2024-06-11 08:26:57,2.4640000000,1.329300
EP Benchmark,D,58.32,24,24,2356.77,98.20,us-east-1,c5a.16xlarge,2024-06-11 08:27:57,2.4640000000,1.329300
EP Benchmark,D,58.00,24,24,2369.83,98.74,us-east-1,c5a.16xlarge,2024-06-11 08:28:57,2.4640000000,1.329300
EP Benchmark,D,58.15,24,24,2363.51,98.48,us-east-1,c5a.16xlarge,2024-06-11 08:29:57,2.4640000000,1.329300
EP Benchmark,D,58.14,24,24,2363.89,98.50,us-east-1,c5a.16xlarge,2024-06-11 08:30:57,2.4640000000,1.329300
EP Benchmark,D,178.72,8,8,769.01,96.13,us-east-1,c5a.4xlarge,2024-06-11 10:54:21,0.6160000000,0.319300
EP Benchmark,D,178.78,8,8,768.75,96.09,us-east-1,c5a.4xlarge,2024-06-11 10:57:22,0.6160000000,0.319300
EP Benchmark,D,178.04,8,8,771.95,96.49,us-east-1,c5a.4xlarge,2024-06-11 11:00:22,0.6160000000,0.319300
EP Benchmark,D,178.67,8,8,769.24,96.15,us-east-1,c5a.4xlarge,2024-06-11 11:03:23,0.6160000000,0.319300
EP Benchmark,D,178.53,8,8,769.83,96.23,us-east-1,c5a.4xlarge,2024-06-11 11:06:23,0.6160000000,0.319300
EP Benchmark,D,62.27,24,24,2207.06,91.96,us-east-1,c6a.12xlarge,2024-06-11 08:07:10,1.8360000000,0.923800
EP Benchmark,D,51.87,24,24,2649.57,110.40,us-east-1,c6a.12xlarge,2024-06-11 08:08:04,1.8360000000,0.923800
EP Benchmark,D,62.24,24,24,2208.27,92.01,us-east-1,c6a.12xlarge,2024-06-11 08:09:08,1.8360000000,0.923800
EP Benchmark,D,62.26,24,24,2207.55,91.98,us-east-1,c6a.12xlarge,2024-06-11 08:10:13,1.8360000000,0.923800
EP Benchmark,D,62.39,24,24,2203.07,91.79,us-east-1,c6a.12xlarge,2024-06-11 08:11:17,1.8360000000,0.923800
EP Benchmark,D,62.22,24,24,2208.76,92.03,us-east-1,c6a.16xlarge,2024-06-11 08:40:37,2.4480000000,1.287500
EP Benchmark,D,62.34,24,24,2204.80,91.87,us-east-1,c6a.16xlarge,2024-06-11 08:41:41,2.4480000000,1.287500
EP Benchmark,D,62.32,24,24,2205.44,91.89,us-east-1,c6a.16xlarge,2024-06-11 08:42:46,2.4480000000,1.287500
EP Benchmark,D,52.72,24,24,2606.96,108.62,us-east-1,c6a.16xlarge,2024-06-11 08:43:40,2.4480000000,1.287500
EP Benchmark,D,62.19,24,24,2209.95,92.08,us-east-1,c6a.16xlarge,2024-06-11 08:44:45,2.4480000000,1.287500
EP Benchmark,D,156.18,8,8,879.99,110.00,us-east-1,c6a.4xlarge,2024-06-11 10:24:01,0.6120000000,0.339900
EP Benchmark,D,187.25,8,8,733.97,91.75,us-east-1,c6a.4xlarge,2024-06-11 10:27:11,0.6120000000,0.339900
EP Benchmark,D,186.52,8,8,736.86,92.11,us-east-1,c6a.4xlarge,2024-06-11 10:30:19,0.6120000000,0.339900
EP Benchmark,D,155.40,8,8,884.42,110.55,us-east-1,c6a.4xlarge,2024-06-11 10:32:57,0.6120000000,0.339900
EP Benchmark,D,186.50,8,8,736.95,92.12,us-east-1,c6a.4xlarge,2024-06-11 10:36:05,0.6120000000,0.339900
EP Benchmark,D,201.55,8,8,681.91,85.24,us-east-1,c6g.4xlarge,2024-06-11 11:11:25,0.5440000000,0.241400
EP Benchmark,D,201.71,8,8,681.35,85.17,us-east-1,c6g.4xlarge,2024-06-11 11:14:49,0.5440000000,0.241400
EP Benchmark,D,201.78,8,8,681.14,85.14,us-east-1,c6g.4xlarge,2024-06-11 11:18:13,0.5440000000,0.241400
EP Benchmark,D,201.74,8,8,681.27,85.16,us-east-1,c6g.4xlarge,2024-06-11 11:21:37,0.5440000000,0.241400
EP Benchmark,D,201.69,8,8,681.44,85.18,us-east-1,c6g.4xlarge,2024-06-11 11:25:00,0.5440000000,0.241400
EP Benchmark,D,67.60,24,24,2033.06,84.71,us-east-1,c6g.8xlarge,2024-06-11 08:47:23,1.0880000000,0.466700
EP Benchmark,D,67.37,24,24,2040.15,85.01,us-east-1,c6g.8xlarge,2024-06-11 08:48:33,1.0880000000,0.466700
EP Benchmark,D,67.38,24,24,2039.68,84.99,us-east-1,c6g.8xlarge,2024-06-11 08:49:42,1.0880000000,0.466700
EP Benchmark,D,67.34,24,24,2040.95,85.04,us-east-1,c6g.8xlarge,2024-06-11 08:50:52,1.0880000000,0.466700
EP Benchmark,D,67.35,24,24,2040.80,85.03,us-east-1,c6g.8xlarge,2024-06-11 08:52:01,1.0880000000,0.466700
EP Benchmark,D,65.44,24,24,2100.15,87.51,us-east-1,c6i.12xlarge,2024-06-11 08:14:21,2.0400000000,0.944300
EP Benchmark,D,65.38,24,24,2102.20,87.59,us-east-1,c6i.12xlarge,2024-06-11 08:15:28,2.0400000000,0.944300
EP Benchmark,D,65.44,24,24,2100.25,87.51,us-east-1,c6i.12xlarge,2024-06-11 08:16:36,2.0400000000,0.944300
EP Benchmark,D,67.49,24,24,2036.47,84.85,us-east-1,c6i.12xlarge,2024-06-11 08:17:45,2.0400000000,0.944300
EP Benchmark,D,42.33,24,24,3246.74,135.28,us-east-1,c6i.12xlarge,2024-06-11 08:18:30,2.0400000000,0.944300
EP Benchmark,D,65.29,24,24,2104.93,87.71,us-east-1,c6i.16xlarge,2024-06-11 08:20:51,2.7200000000,1.414500
EP Benchmark,D,65.21,24,24,2107.77,87.82,us-east-1,c6i.16xlarge,2024-06-11 08:21:59,2.7200000000,1.414500
EP Benchmark,D,42.10,24,24,3264.49,136.02,us-east-1,c6i.16xlarge,2024-06-11 08:22:43,2.7200000000,1.414500
EP Benchmark,D,65.19,24,24,2108.27,87.84,us-east-1,c6i.16xlarge,2024-06-11 08:23:50,2.7200000000,1.414500
EP Benchmark,D,65.16,24,24,2109.15,87.88,us-east-1,c6i.16xlarge,2024-06-11 08:24:57,2.7200000000,1.414500
EP Benchmark,D,126.22,8,8,1088.86,136.11,us-east-1,c6i.4xlarge,2024-06-11 10:39:55,0.6800000000,0.411300
EP Benchmark,D,195.92,8,8,701.52,87.69,us-east-1,c6i.4xlarge,2024-06-11 10:43:13,0.6800000000,0.411300
EP Benchmark,D,136.84,8,8,1004.36,125.55,us-east-1,c6i.4xlarge,2024-06-11 10:45:32,0.6800000000,0.411300
EP Benchmark,D,125.55,8,8,1094.68,136.84,us-east-1,c6i.4xlarge,2024-06-11 10:47:39,0.6800000000,0.411300
EP Benchmark,D,129.29,8,8,1063.02,132.88,us-east-1,c6i.4xlarge,2024-06-11 10:49:51,0.6800000000,0.411300
EP Benchmark,D,62.49,24,24,2199.43,91.64,us-east-1,c7a.8xlarge,2024-06-11 08:33:46,1.6422400000,0.822100
EP Benchmark,D,62.24,24,24,2208.23,92.01,us-east-1,c7a.8xlarge,2024-06-11 08:34:50,1.6422400000,0.822100
EP Benchmark,D,62.28,24,24,2206.64,91.94,us-east-1,c7a.8xlarge,2024-06-11 08:35:55,1.6422400000,0.822100
EP Benchmark,D,62.26,24,24,2207.65,91.99,us-east-1,c7a.8xlarge,2024-06-11 08:36:59,1.6422400000,0.822100
EP Benchmark,D,62.31,24,24,2205.73,91.91,us-east-1,c7a.8xlarge,2024-06-11 08:38:04,1.6422400000,0.822100
EP Benchmark,D,134.42,8,8,1022.46,127.81,us-east-1,c7g.4xlarge,2024-06-11 11:28:46,0.5800000000,0.253800
EP Benchmark,D,134.35,8,8,1023.01,127.88,us-east-1,c7g.4xlarge,2024-06-11 11:31:02,0.5800000000,0.253800
EP Benchmark,D,134.38,8,8,1022.74,127.84,us-east-1,c7g.4xlarge,2024-06-11 11:33:19,0.5800000000,0.253800
EP Benchmark,D,134.34,8,8,1023.05,127.88,us-east-1,c7g.4xlarge,2024-06-11 11:35:35,0.5800000000,0.253800
EP Benchmark,D,134.36,8,8,1022.95,127.87,us-east-1,c7g.4xlarge,2024-06-11 11:37:51,0.5800000000,0.253800
EP Benchmark,D,44.89,24,24,3061.39,127.56,us-east-1,c7g.8xlarge,2024-06-11 08:54:17,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.58,127.77,us-east-1,c7g.8xlarge,2024-06-11 08:55:04,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.45,127.77,us-east-1,c7g.8xlarge,2024-06-11 08:55:50,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.36,127.76,us-east-1,c7g.8xlarge,2024-06-11 08:56:37,1.1600000000,0.618200
EP Benchmark,D,44.83,24,24,3066.07,127.75,us-east-1,c7g.8xlarge,2024-06-11 08:57:24,1.1600000000,0.618200
