algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,29.55,48,48,4651.74,96.91,sa-east-1,c7i.12xlarge,2024-06-12 09:26:58.890361,3.3012000000,0.330100
EP Benchmark,D,29.56,48,48,4650.10,96.88,sa-east-1,c7i.12xlarge,2024-06-12 09:27:30.028297,3.3012000000,0.330100
EP Benchmark,D,35.88,48,48,3830.01,79.79,sa-east-1,c6i.12xlarge,2024-06-12 09:29:31.159775,3.1440000000,1.202600
EP Benchmark,D,35.62,48,48,3858.90,80.39,sa-east-1,c6i.12xlarge,2024-06-12 09:30:07.206055,3.1440000000,1.202600
EP Benchmark,D,35.59,48,48,3861.87,80.46,sa-east-1,c6i.12xlarge,2024-06-12 09:30:43.199974,3.1440000000,1.202600
EP Benchmark,D,35.62,48,48,3858.95,80.39,sa-east-1,c6i.12xlarge,2024-06-12 09:31:19.194014,3.1440000000,1.202600
EP Benchmark,D,36.30,48,48,3786.00,78.87,sa-east-1,c6i.12xlarge,2024-06-12 09:31:55.941211,3.1440000000,1.202600
EP Benchmark,D,28.53,64,64,4817.74,75.28,sa-east-1,c6i.16xlarge,2024-06-12 09:33:50.803968,4.1920000000,1.479900
EP Benchmark,D,28.71,64,64,4786.39,74.79,sa-east-1,c6i.16xlarge,2024-06-12 09:34:21.115714,4.1920000000,1.479900
EP Benchmark,D,28.56,64,64,4812.92,75.20,sa-east-1,c6i.16xlarge,2024-06-12 09:34:50.402585,4.1920000000,1.479900
EP Benchmark,D,28.56,64,64,4812.16,75.19,sa-east-1,c6i.16xlarge,2024-06-12 09:35:19.538376,4.1920000000,1.479900
EP Benchmark,D,29.16,64,64,4713.51,73.65,sa-east-1,c6i.16xlarge,2024-06-12 09:35:49.134049,4.1920000000,1.479900
EP Benchmark,D,28.92,64,64,4752.61,74.26,sa-east-1,c5a.16xlarge,2024-06-12 09:37:14.024842,3.7760000000,0.898100
EP Benchmark,D,28.92,64,64,4752.58,74.26,sa-east-1,c5a.16xlarge,2024-06-12 09:37:43.406060,3.7760000000,0.898100
EP Benchmark,D,28.95,64,64,4746.84,74.17,sa-east-1,c5a.16xlarge,2024-06-12 09:38:12.803347,3.7760000000,0.898100
EP Benchmark,D,28.87,64,64,4760.50,74.38,sa-east-1,c5a.16xlarge,2024-06-12 09:38:42.142483,3.7760000000,0.898100
EP Benchmark,D,28.84,64,64,4765.10,74.45,sa-east-1,c5a.16xlarge,2024-06-12 09:39:12.464691,3.7760000000,0.898100
EP Benchmark,D,26.08,64,64,5269.53,82.34,sa-east-1,c7i.16xlarge,2024-06-12 09:41:21.174524,4.4016000000,1.154500
EP Benchmark,D,24.72,64,64,5558.71,86.85,sa-east-1,c7i.16xlarge,2024-06-12 09:41:46.356196,4.4016000000,1.154500
EP Benchmark,D,25.86,64,64,5314.23,83.03,sa-east-1,c7i.16xlarge,2024-06-12 09:42:12.914503,4.4016000000,1.154500
EP Benchmark,D,24.73,64,64,5558.09,86.85,sa-east-1,c7i.16xlarge,2024-06-12 09:42:38.059720,4.4016000000,1.154500
EP Benchmark,D,24.77,64,64,5548.85,86.70,sa-east-1,c7i.16xlarge,2024-06-12 09:43:03.354120,4.4016000000,1.154500
EP Benchmark,D,25.86,64,64,5314.80,83.04,sa-east-1,c6a.16xlarge,2024-06-12 09:45:25.861655,3.7728000000,0.377300
EP Benchmark,D,25.80,64,64,5327.21,83.24,sa-east-1,c6a.16xlarge,2024-06-12 09:45:52.332438,3.7728000000,0.377300
EP Benchmark,D,25.82,64,64,5322.08,83.16,sa-east-1,c6a.16xlarge,2024-06-12 09:46:18.696146,3.7728000000,0.377300
EP Benchmark,D,25.87,64,64,5312.12,83.00,sa-east-1,c6a.16xlarge,2024-06-12 09:46:44.975392,3.7728000000,0.377300
EP Benchmark,D,25.89,64,64,5309.45,82.96,sa-east-1,c6a.16xlarge,2024-06-12 09:47:11.320745,3.7728000000,0.377300
