algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,58.00,24,24,2369.83,98.74,us-east-1,c5a.16xlarge,2024-06-11 08:28:57,2.4640000000,1.329300
EP Benchmark,D,58.15,24,24,2363.51,98.48,us-east-1,c5a.16xlarge,2024-06-11 08:29:57,2.4640000000,1.329300
EP Benchmark,D,58.14,24,24,2363.89,98.50,us-east-1,c5a.16xlarge,2024-06-11 08:30:57,2.4640000000,1.329300
EP Benchmark,D,62.27,24,24,2207.06,91.96,us-east-1,c6a.12xlarge,2024-06-11 08:07:10,1.8360000000,0.923800
EP Benchmark,D,51.87,24,24,2649.57,110.40,us-east-1,c6a.12xlarge,2024-06-11 08:08:04,1.8360000000,0.923800
EP Benchmark,D,62.24,24,24,2208.27,92.01,us-east-1,c6a.12xlarge,2024-06-11 08:09:08,1.8360000000,0.923800
EP Benchmark,D,62.26,24,24,2207.55,91.98,us-east-1,c6a.12xlarge,2024-06-11 08:10:13,1.8360000000,0.923800
EP Benchmark,D,62.39,24,24,2203.07,91.79,us-east-1,c6a.12xlarge,2024-06-11 08:11:17,1.8360000000,0.923800
EP Benchmark,D,62.22,24,24,2208.76,92.03,us-east-1,c6a.16xlarge,2024-06-11 08:40:37,2.4480000000,1.287500
EP Benchmark,D,62.34,24,24,2204.80,91.87,us-east-1,c6a.16xlarge,2024-06-11 08:41:41,2.4480000000,1.287500
EP Benchmark,D,62.32,24,24,2205.44,91.89,us-east-1,c6a.16xlarge,2024-06-11 08:42:46,2.4480000000,1.287500
EP Benchmark,D,52.72,24,24,2606.96,108.62,us-east-1,c6a.16xlarge,2024-06-11 08:43:40,2.4480000000,1.287500
EP Benchmark,D,62.19,24,24,2209.95,92.08,us-east-1,c6a.16xlarge,2024-06-11 08:44:45,2.4480000000,1.287500
EP Benchmark,D,67.60,24,24,2033.06,84.71,us-east-1,c6g.8xlarge,2024-06-11 08:47:23,1.0880000000,0.466700
EP Benchmark,D,67.37,24,24,2040.15,85.01,us-east-1,c6g.8xlarge,2024-06-11 08:48:33,1.0880000000,0.466700
EP Benchmark,D,67.38,24,24,2039.68,84.99,us-east-1,c6g.8xlarge,2024-06-11 08:49:42,1.0880000000,0.466700
EP Benchmark,D,67.34,24,24,2040.95,85.04,us-east-1,c6g.8xlarge,2024-06-11 08:50:52,1.0880000000,0.466700
EP Benchmark,D,67.35,24,24,2040.80,85.03,us-east-1,c6g.8xlarge,2024-06-11 08:52:01,1.0880000000,0.466700
EP Benchmark,D,65.44,24,24,2100.15,87.51,us-east-1,c6i.12xlarge,2024-06-11 08:14:21,2.0400000000,0.944300
EP Benchmark,D,65.38,24,24,2102.20,87.59,us-east-1,c6i.12xlarge,2024-06-11 08:15:28,2.0400000000,0.944300
EP Benchmark,D,65.44,24,24,2100.25,87.51,us-east-1,c6i.12xlarge,2024-06-11 08:16:36,2.0400000000,0.944300
EP Benchmark,D,67.49,24,24,2036.47,84.85,us-east-1,c6i.12xlarge,2024-06-11 08:17:45,2.0400000000,0.944300
EP Benchmark,D,42.33,24,24,3246.74,135.28,us-east-1,c6i.12xlarge,2024-06-11 08:18:30,2.0400000000,0.944300
EP Benchmark,D,65.29,24,24,2104.93,87.71,us-east-1,c6i.16xlarge,2024-06-11 08:20:51,2.7200000000,1.414500
EP Benchmark,D,65.21,24,24,2107.77,87.82,us-east-1,c6i.16xlarge,2024-06-11 08:21:59,2.7200000000,1.414500
EP Benchmark,D,42.10,24,24,3264.49,136.02,us-east-1,c6i.16xlarge,2024-06-11 08:22:43,2.7200000000,1.414500
EP Benchmark,D,65.19,24,24,2108.27,87.84,us-east-1,c6i.16xlarge,2024-06-11 08:23:50,2.7200000000,1.414500
EP Benchmark,D,65.16,24,24,2109.15,87.88,us-east-1,c6i.16xlarge,2024-06-11 08:24:57,2.7200000000,1.414500
EP Benchmark,D,62.49,24,24,2199.43,91.64,us-east-1,c7a.8xlarge,2024-06-11 08:33:46,1.6422400000,0.822100
EP Benchmark,D,62.24,24,24,2208.23,92.01,us-east-1,c7a.8xlarge,2024-06-11 08:34:50,1.6422400000,0.822100
EP Benchmark,D,62.28,24,24,2206.64,91.94,us-east-1,c7a.8xlarge,2024-06-11 08:35:55,1.6422400000,0.822100
EP Benchmark,D,62.26,24,24,2207.65,91.99,us-east-1,c7a.8xlarge,2024-06-11 08:36:59,1.6422400000,0.822100
EP Benchmark,D,62.31,24,24,2205.73,91.91,us-east-1,c7a.8xlarge,2024-06-11 08:38:04,1.6422400000,0.822100
EP Benchmark,D,44.89,24,24,3061.39,127.56,us-east-1,c7g.8xlarge,2024-06-11 08:54:17,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.58,127.77,us-east-1,c7g.8xlarge,2024-06-11 08:55:04,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.45,127.77,us-east-1,c7g.8xlarge,2024-06-11 08:55:50,1.1600000000,0.618200
EP Benchmark,D,44.82,24,24,3066.36,127.76,us-east-1,c7g.8xlarge,2024-06-11 08:56:37,1.1600000000,0.618200
EP Benchmark,D,44.83,24,24,3066.07,127.75,us-east-1,c7g.8xlarge,2024-06-11 08:57:24,1.1600000000,0.618200
