Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status,Cores
2024-08-19 21:36:37.775142,2024-08-19 21:43:19.032570,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,80.58,,,4918.92,4918.92,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:44:15.925738,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,50.52,,,7845.47,3922.73,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:44:44.833042,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,24.52,,,16163.29,4040.82,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:45:01.702894,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,13.28,,,29845.12,3730.64,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:45:12.433997,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,7.51,,,52780.78,3298.80,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 21:46:45.794213,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,77.42,,,1851.53,1851.53,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:47:28.059346,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,38.54,,,3719.23,1859.62,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:47:52.468947,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,21.11,,,6790.13,1697.53,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:48:06.888930,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,11.20,,,12794.12,1599.26,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:48:16.647379,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,6.42,,,22340.30,1396.27,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 21:49:06.798648,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,26.51,,,5873.55,5873.55,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:49:26.269296,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,14.11,,,11033.60,5516.80,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:49:38.136057,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,7.12,,,21866.02,5466.51,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:49:44.885203,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,3.52,,,44235.30,5529.41,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:49:49.898800,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.10,,,74196.08,4637.25,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 21:51:41.946540,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,80.77,,,4907.74,4907.74,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:52:39.544681,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,50.67,,,7823.57,3911.78,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:53:08.384814,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,24.81,,,15975.12,3993.78,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:53:25.343581,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,13.26,,,29898.18,3737.27,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:53:35.940978,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,7.45,,,53173.88,3323.37,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 21:55:26.254295,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,88.96,,,1611.39,1611.39,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:56:10.403164,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,40.33,,,3554.21,1777.10,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:56:35.203112,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,21.55,,,6652.36,1663.09,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:56:49.521234,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,11.21,,,12792.09,1599.01,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:56:58.717910,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,6.49,,,22079.36,1379.96,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 21:57:47.120958,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,27.10,,,5745.03,5745.03,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 21:58:06.403284,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,14.32,,,10872.38,5436.19,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 21:58:17.235397,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,7.17,,,21702.49,5425.62,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 21:58:24.146298,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,3.55,,,43804.66,5475.58,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 21:58:29.310716,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.11,,,73726.53,4607.91,SUCCESS,16
2024-08-19 21:36:37.775142,2024-08-19 22:00:14.513248,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,81.27,,,4877.39,4877.39,SUCCESS,1
2024-08-19 21:36:37.775142,2024-08-19 22:01:11.525840,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,50.93,,,7782.93,3891.46,SUCCESS,2
2024-08-19 21:36:37.775142,2024-08-19 22:01:41.576804,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,24.57,,,16134.77,4033.69,SUCCESS,4
2024-08-19 21:36:37.775142,2024-08-19 22:01:58.511846,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,13.38,,,29615.27,3701.91,SUCCESS,8
2024-08-19 21:36:37.775142,2024-08-19 22:02:09.380363,c7a.12xlarge,i-02b9509c954fbd24e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,7.55,,,52496.46,3281.03,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:08:45.427892,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,276.13,,,519.13,519.13,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:10:48.980349,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,118.70,,,1207.61,603.80,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:11:51.913679,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,59.77,,,2398.39,599.60,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:12:16.865175,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,22.48,,,6376.14,797.02,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:12:31.448639,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,12.48,,,11486.16,717.89,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:13:35.874291,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,46.82,,,3325.54,3325.54,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:14:04.794036,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,24.11,,,6457.61,3228.81,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:14:19.961529,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,11.99,,,12981.43,3245.36,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:14:28.000398,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,5.60,,,27826.69,3478.34,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:14:34.062190,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,3.88,,,40126.95,2507.93,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:17:46.596203,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,167.56,,,2365.62,2365.62,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:19:23.052261,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,88.61,,,4473.27,2236.63,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:20:12.226344,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,44.30,,,8948.77,2237.19,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:20:38.403064,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,22.96,,,17263.27,2157.91,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:20:53.710773,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,12.48,,,31771.13,1985.70,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:25:46.442014,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,276.23,,,518.94,518.94,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:27:49.327504,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,118.68,,,1207.82,603.91,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:28:51.592728,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,59.11,,,2424.93,606.23,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:29:16.732624,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,22.63,,,6334.16,791.77,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:29:31.334100,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,12.49,,,11473.30,717.08,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:30:35.908458,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,47.03,,,3310.18,3310.18,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:31:04.936793,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,24.16,,,6445.19,3222.59,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:31:20.025644,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,11.99,,,12983.37,3245.84,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:31:28.042750,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,5.60,,,27821.05,3477.63,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:31:34.079349,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,3.87,,,40258.75,2516.17,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:34:45.761553,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,167.15,,,2371.41,2371.41,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:36:22.076312,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,88.48,,,4480.19,2240.10,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:37:11.589089,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,44.58,,,8892.46,2223.12,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:37:37.746206,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,22.93,,,17287.24,2160.91,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:37:53.123964,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,12.50,,,31710.55,1981.91,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:42:45.240034,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,275.53,,,520.26,520.26,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:44:48.022792,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,118.64,,,1208.23,604.11,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:45:49.874716,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,58.69,,,2442.27,610.57,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:46:14.888565,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,22.48,,,6375.78,796.97,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:46:29.422420,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - cg.C.x,C,12.44,,,11526.36,720.40,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:47:34.088868,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,47.17,,,3300.89,3300.89,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:48:03.240151,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,24.29,,,6410.21,3205.10,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:48:18.352445,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,11.98,,,12999.28,3249.82,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:48:26.356719,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,5.58,,,27910.01,3488.75,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:48:32.450931,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - mg.C.x,C,3.88,,,40115.62,2507.23,SUCCESS,16
2024-08-19 22:03:32.046149,2024-08-19 22:51:43.498308,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,166.62,,,2378.96,2378.96,SUCCESS,1
2024-08-19 22:03:32.046149,2024-08-19 22:53:19.820954,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,88.45,,,4481.35,2240.67,SUCCESS,2
2024-08-19 22:03:32.046149,2024-08-19 22:54:09.273992,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,44.52,,,8903.61,2225.90,SUCCESS,4
2024-08-19 22:03:32.046149,2024-08-19 22:54:35.438010,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,22.91,,,17301.66,2162.71,SUCCESS,8
2024-08-19 22:03:32.046149,2024-08-19 22:54:50.749005,c6g.12xlarge,i-006be2aa47add11d8,1.6320000000,ondemand,us-east-1,a,NAS Benchmark - ft.C.x,C,12.48,,,31763.54,1985.22,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 22:59:13.278696,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,112.95,,,1269.18,1269.18,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:00:05.679353,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,49.44,,,2899.24,1449.62,SUCCESS,2
2024-08-19 22:56:48.714010,2024-08-19 23:00:34.150173,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,26.19,,,5472.65,1368.16,SUCCESS,4
2024-08-19 22:56:48.714010,2024-08-19 23:00:45.946337,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,9.61,,,14908.82,1863.60,SUCCESS,8
2024-08-19 22:56:48.714010,2024-08-19 23:00:53.108266,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,5.26,,,27238.21,1702.39,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 23:01:33.247148,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,24.70,,,6302.58,6302.58,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:01:49.860829,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,12.99,,,11987.78,5993.89,SUCCESS,2
2024-08-19 22:56:48.714010,2024-08-19 23:01:59.393433,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,6.68,,,23304.61,5826.15,SUCCESS,4
2024-08-19 22:56:48.714010,2024-08-19 23:02:04.292915,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.76,,,56390.37,7048.80,SUCCESS,8
2024-08-19 22:56:48.714010,2024-08-19 23:02:08.735458,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.42,,,64364.62,4022.79,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 23:04:10.866103,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,102.38,,,3871.81,3871.81,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:05:11.407750,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,54.69,,,7247.63,3623.82,SUCCESS,2
2024-08-19 22:56:48.714010,2024-08-19 23:05:43.294827,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,28.01,,,14152.19,3538.05,SUCCESS,4
2024-08-19 22:56:48.714010,2024-08-19 23:06:00.693830,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,14.61,,,27129.33,3391.17,SUCCESS,8
2024-08-19 22:56:48.714010,2024-08-19 23:06:11.016959,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,8.01,,,49489.84,3093.12,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 23:08:31.298076,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,125.89,,,1138.64,1138.64,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:09:26.451110,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,52.16,,,2748.48,1374.24,SUCCESS,2
2024-08-19 22:56:48.714010,2024-08-19 23:09:53.961549,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,25.23,,,5682.29,1420.57,SUCCESS,4
2024-08-19 22:56:48.714010,2024-08-19 23:10:05.775514,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,9.63,,,14882.81,1860.35,SUCCESS,8
2024-08-19 22:56:48.714010,2024-08-19 23:10:12.995873,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,5.29,,,27101.08,1693.82,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 23:10:53.480806,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,25.08,,,6208.37,6208.37,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:11:10.120869,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,13.01,,,11964.42,5982.21,SUCCESS,2
2024-08-19 22:56:48.714010,2024-08-19 23:11:19.761925,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,6.79,,,22944.29,5736.07,SUCCESS,4
2024-08-19 22:56:48.714010,2024-08-19 23:11:24.827317,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.85,,,54546.19,6818.27,SUCCESS,8
2024-08-19 22:56:48.714010,2024-08-19 23:11:29.325274,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.41,,,64659.96,4041.25,SUCCESS,16
2024-08-19 22:56:48.714010,2024-08-19 23:13:31.380438,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,102.14,,,3880.96,3880.96,SUCCESS,1
2024-08-19 22:56:48.714010,2024-08-19 23:14:32.392073,c7g.12xlarge,i-00745b664a44bda53,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,55.16,,,7186.78,3593.39,SUCCESS,2
