Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status,Cores
2024-08-19 13:51:47.005002,2024-08-19 13:59:53.111209,c7a.12xlarge,i-02366b402c6a7644e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,82.14,,,4825.66,4825.66,SUCCESS,1
2024-08-19 13:51:47.005002,2024-08-19 14:01:00.986114,c7a.12xlarge,i-02366b402c6a7644e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,50.97,,,7776.98,3888.49,SUCCESS,2
2024-08-19 13:51:47.005002,2024-08-19 14:01:40.963314,c7a.12xlarge,i-02366b402c6a7644e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,24.82,,,15970.93,3992.73,SUCCESS,4
2024-08-19 13:51:47.005002,2024-08-19 14:02:08.312142,c7a.12xlarge,i-02366b402c6a7644e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,13.38,,,29635.87,3704.48,SUCCESS,8
2024-08-19 13:51:47.005002,2024-08-19 14:02:29.729195,c7a.12xlarge,i-02366b402c6a7644e,2.4633600000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,7.69,,,51519.22,3219.95,SUCCESS,16
2024-08-19 13:51:47.005002,2024-08-19 14:03:28.257770,c7a.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,,
2024-08-19 14:03:28.260990,2024-08-19 14:03:53.118565,c6g.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,,
2024-08-19 14:03:53.126238,2024-08-19 14:06:12.546016,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,99.13,,,1446.02,1446.02,SUCCESS,1
2024-08-19 14:03:53.126238,2024-08-19 14:07:14.749164,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,48.37,,,2963.52,1481.76,SUCCESS,2
2024-08-19 14:03:53.126238,2024-08-19 14:07:52.767797,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,24.68,,,5808.65,1452.16,SUCCESS,4
2024-08-19 14:03:53.126238,2024-08-19 14:08:15.447141,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,9.67,,,14823.04,1852.88,SUCCESS,8
2024-08-19 14:03:53.126238,2024-08-19 14:08:33.786248,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - cg.C.x,C,5.32,,,26940.48,1683.78,SUCCESS,16
2024-08-19 14:03:53.126238,2024-08-19 14:09:14.075696,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,23.96,,,6498.00,6498.00,SUCCESS,1
2024-08-19 14:03:53.126238,2024-08-19 14:09:40.848555,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,12.24,,,12723.82,6361.91,SUCCESS,2
2024-08-19 14:03:53.126238,2024-08-19 14:10:01.083080,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,6.64,,,23452.31,5863.08,SUCCESS,4
2024-08-19 14:03:53.126238,2024-08-19 14:10:16.952950,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.76,,,56312.99,7039.12,SUCCESS,8
2024-08-19 14:03:53.126238,2024-08-19 14:10:32.837717,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - mg.C.x,C,2.32,,,66993.47,4187.09,SUCCESS,16
2024-08-19 14:03:53.126238,2024-08-19 14:12:34.936077,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,101.46,,,3906.87,3906.87,SUCCESS,1
2024-08-19 14:03:53.126238,2024-08-19 14:13:45.718401,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,54.08,,,7329.52,3664.76,SUCCESS,2
2024-08-19 14:03:53.126238,2024-08-19 14:14:28.172217,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,27.76,,,14281.58,3570.39,SUCCESS,4
2024-08-19 14:03:53.126238,2024-08-19 14:14:56.495039,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,14.62,,,27107.23,3388.40,SUCCESS,8
2024-08-19 14:03:53.126238,2024-08-19 14:15:18.406804,c7g.12xlarge,i-0dfd41c761c0bfd26,1.7400000000,ondemand,us-east-1,d,NAS Benchmark - ft.C.x,C,8.39,,,47226.16,2951.64,SUCCESS,16
2024-08-19 14:03:53.126238,2024-08-19 14:16:47.116661,c7g.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,,
2024-08-19 14:16:47.121952,2024-08-19 14:17:16.333144,c5a.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,,
2024-08-19 14:17:16.336611,2024-08-19 14:17:20.666451,c5.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,VcpuLimitExceeded,
2024-08-19 14:17:20.670178,2024-08-19 14:17:23.671312,c6a.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,VcpuLimitExceeded,
2024-08-19 14:17:23.674623,2024-08-19 14:17:26.571889,c7i.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,VcpuLimitExceeded,
2024-08-19 14:17:26.575622,2024-08-19 14:17:29.605467,c6i.12xlarge,,,ondemand,us-east-1,,NAS Benchmark,,,,,,,VcpuLimitExceeded,
