Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2024-06-22 14:47:16.027816,2024-06-22 14:48:47.786217,c5.12xlarge,i-0b601e9c166737246,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,63.35,24.0,24.0,2169.36,90.39,SUCCESS
2024-06-22 14:47:16.027816,2024-06-22 14:49:37.328285,c5.12xlarge,i-0b601e9c166737246,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,47.44,24.0,24.0,2897.29,120.72,SUCCESS
2024-06-22 14:47:16.027816,2024-06-22 14:50:42.041420,c5.12xlarge,i-0b601e9c166737246,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,62.57,24.0,24.0,2196.49,91.52,SUCCESS
2024-06-22 14:47:16.027816,2024-06-22 14:51:31.709393,c5.12xlarge,i-0b601e9c166737246,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,47.56,24.0,24.0,2889.69,120.4,SUCCESS
2024-06-22 14:47:16.027816,2024-06-22 14:52:36.799392,c5.12xlarge,i-0b601e9c166737246,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,62.98,24.0,24.0,2182.28,90.93,SUCCESS
2024-06-22 14:53:40.157501,2024-06-22 14:55:11.284083,c6a.12xlarge,i-0c3a7de27a5cd86a6,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,61.96,24.0,24.0,2218.03,92.42,SUCCESS
2024-06-22 14:53:40.157501,2024-06-22 14:56:17.086259,c6a.12xlarge,i-0c3a7de27a5cd86a6,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,63.62,24.0,24.0,2160.29,90.01,SUCCESS
2024-06-22 14:53:40.157501,2024-06-22 14:57:11.099121,c6a.12xlarge,i-0c3a7de27a5cd86a6,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,51.87,24.0,24.0,2649.91,110.41,SUCCESS
2024-06-22 14:53:40.157501,2024-06-22 14:58:15.088381,c6a.12xlarge,i-0c3a7de27a5cd86a6,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,61.86,24.0,24.0,2221.74,92.57,SUCCESS
2024-06-22 14:53:40.157501,2024-06-22 14:59:19.006870,c6a.12xlarge,i-0c3a7de27a5cd86a6,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,61.78,24.0,24.0,2224.52,92.69,SUCCESS
2024-06-22 14:59:51.470513,2024-06-22 15:01:18.011879,c7i.12xlarge,i-0dbc35c5c9ff14772,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,57.88,24.0,24.0,2374.43,98.93,SUCCESS
2024-06-22 14:59:51.470513,2024-06-22 15:02:20.831974,c7i.12xlarge,i-0dbc35c5c9ff14772,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,60.69,24.0,24.0,2264.54,94.36,SUCCESS
2024-06-22 14:59:51.470513,2024-06-22 15:03:20.697647,c7i.12xlarge,i-0dbc35c5c9ff14772,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,57.78,24.0,24.0,2378.84,99.12,SUCCESS
2024-06-22 14:59:51.470513,2024-06-22 15:03:53.712009,c7i.12xlarge,i-0dbc35c5c9ff14772,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,30.86,24.0,24.0,4454.06,185.59,SUCCESS
2024-06-22 14:59:51.470513,2024-06-22 15:04:56.840539,c7i.12xlarge,i-0dbc35c5c9ff14772,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,61.0,24.0,24.0,2252.91,93.87,SUCCESS
2024-06-22 15:05:44.705647,2024-06-22 15:07:19.024079,c6i.12xlarge,i-05f48546dbd2b5ade,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.31,24.0,24.0,2104.37,87.68,SUCCESS
2024-06-22 15:05:44.705647,2024-06-22 15:08:26.529826,c6i.12xlarge,i-05f48546dbd2b5ade,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.35,24.0,24.0,2103.14,87.63,SUCCESS
2024-06-22 15:05:44.705647,2024-06-22 15:09:18.461401,c6i.12xlarge,i-05f48546dbd2b5ade,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,49.85,24.0,24.0,2756.88,114.87,SUCCESS
2024-06-22 15:05:44.705647,2024-06-22 15:10:25.877459,c6i.12xlarge,i-05f48546dbd2b5ade,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.28,24.0,24.0,2105.32,87.72,SUCCESS
2024-06-22 15:05:44.705647,2024-06-22 15:11:35.687582,c6i.12xlarge,i-05f48546dbd2b5ade,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,67.72,24.0,24.0,2029.55,84.56,SUCCESS
2024-06-22 16:04:58.554634,2024-06-22 16:05:01.300266,c7a.12xlarge,,,spot,sa-east-1,,NAS Benchmark,,,,,,,Unsupported
2024-06-22 16:05:01.307839,2024-06-22 16:06:37.709028,c6g.12xlarge,i-0450db1460cdfbba8,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.21,24.0,24.0,2044.92,85.2,SUCCESS
2024-06-22 16:05:01.307839,2024-06-22 16:07:47.117740,c6g.12xlarge,i-0450db1460cdfbba8,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.27,24.0,24.0,2043.16,85.13,SUCCESS
2024-06-22 16:05:01.307839,2024-06-22 16:08:56.524667,c6g.12xlarge,i-0450db1460cdfbba8,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.32,24.0,24.0,2041.55,85.06,SUCCESS
2024-06-22 16:05:01.307839,2024-06-22 16:10:06.017219,c6g.12xlarge,i-0450db1460cdfbba8,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.4,24.0,24.0,2039.29,84.97,SUCCESS
2024-06-22 16:05:01.307839,2024-06-22 16:11:15.478879,c6g.12xlarge,i-0450db1460cdfbba8,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.28,24.0,24.0,2042.65,85.11,SUCCESS
2024-06-22 16:12:04.248363,2024-06-22 16:13:18.191175,c7g.12xlarge,i-085c380fdd39a071b,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.84,24.0,24.0,3065.23,127.72,SUCCESS
2024-06-22 16:12:04.248363,2024-06-22 16:14:05.082578,c7g.12xlarge,i-085c380fdd39a071b,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3066.87,127.79,SUCCESS
2024-06-22 16:12:04.248363,2024-06-22 16:14:52.016573,c7g.12xlarge,i-085c380fdd39a071b,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.83,24.0,24.0,3065.73,127.74,SUCCESS
2024-06-22 16:12:04.248363,2024-06-22 16:15:38.973366,c7g.12xlarge,i-085c380fdd39a071b,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.62,127.78,SUCCESS
2024-06-22 16:12:04.248363,2024-06-22 16:16:25.935933,c7g.12xlarge,i-085c380fdd39a071b,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.22,127.8,SUCCESS
2024-06-22 16:17:30.202521,2024-06-22 16:19:10.199530,c5a.12xlarge,i-02b8a7e9c525f1cfd,0.4096,spot,sa-east-1,b,NAS Benchmark,D,70.17,24.0,24.0,1958.55,81.61,SUCCESS
2024-06-22 16:17:30.202521,2024-06-22 16:20:10.670374,c5a.12xlarge,i-02b8a7e9c525f1cfd,0.4096,spot,sa-east-1,b,NAS Benchmark,D,58.35,24.0,24.0,2355.34,98.14,SUCCESS
2024-06-22 16:17:30.202521,2024-06-22 16:21:10.999064,c5a.12xlarge,i-02b8a7e9c525f1cfd,0.4096,spot,sa-east-1,b,NAS Benchmark,D,58.22,24.0,24.0,2360.86,98.37,SUCCESS
2024-06-22 16:17:30.202521,2024-06-22 16:22:11.297575,c5a.12xlarge,i-02b8a7e9c525f1cfd,0.4096,spot,sa-east-1,b,NAS Benchmark,D,58.14,24.0,24.0,2363.82,98.49,SUCCESS
2024-06-22 16:17:30.202521,2024-06-22 16:23:11.975838,c5a.12xlarge,i-02b8a7e9c525f1cfd,0.4096,spot,sa-east-1,b,NAS Benchmark,D,58.47,24.0,24.0,2350.41,97.93,SUCCESS
2024-06-22 16:23:45.711254,2024-06-22 16:25:17.961064,c5.12xlarge,i-05a59630bec832317,1.3198,spot,sa-east-1,a,NAS Benchmark,D,63.49,24.0,24.0,2164.69,90.2,SUCCESS
2024-06-22 16:23:45.711254,2024-06-22 16:26:23.859667,c5.12xlarge,i-05a59630bec832317,1.3198,spot,sa-east-1,a,NAS Benchmark,D,63.79,24.0,24.0,2154.43,89.77,SUCCESS
2024-06-22 16:23:45.711254,2024-06-22 16:27:15.632118,c5.12xlarge,i-05a59630bec832317,1.3198,spot,sa-east-1,a,NAS Benchmark,D,49.64,24.0,24.0,2768.63,115.36,SUCCESS
2024-06-22 16:23:45.711254,2024-06-22 16:28:21.990320,c5.12xlarge,i-05a59630bec832317,1.3198,spot,sa-east-1,a,NAS Benchmark,D,64.24,24.0,24.0,2139.48,89.14,SUCCESS
2024-06-22 16:23:45.711254,2024-06-22 16:29:29.190104,c5.12xlarge,i-05a59630bec832317,1.3198,spot,sa-east-1,a,NAS Benchmark,D,65.07,24.0,24.0,2112.21,88.01,SUCCESS
2024-06-22 16:30:33.491052,2024-06-22 16:32:06.486387,c6a.12xlarge,i-0b29d0bf2cc165728,1.3775,spot,sa-east-1,a,NAS Benchmark,D,63.81,24.0,24.0,2153.8,89.74,SUCCESS
2024-06-22 16:30:33.491052,2024-06-22 16:33:10.464976,c6a.12xlarge,i-0b29d0bf2cc165728,1.3775,spot,sa-east-1,a,NAS Benchmark,D,61.83,24.0,24.0,2222.74,92.61,SUCCESS
2024-06-22 16:30:33.491052,2024-06-22 16:34:04.476985,c6a.12xlarge,i-0b29d0bf2cc165728,1.3775,spot,sa-east-1,a,NAS Benchmark,D,51.91,24.0,24.0,2647.51,110.31,SUCCESS
2024-06-22 16:30:33.491052,2024-06-22 16:34:58.561046,c6a.12xlarge,i-0b29d0bf2cc165728,1.3775,spot,sa-east-1,a,NAS Benchmark,D,51.95,24.0,24.0,2645.45,110.23,SUCCESS
2024-06-22 16:30:33.491052,2024-06-22 16:35:52.548440,c6a.12xlarge,i-0b29d0bf2cc165728,1.3775,spot,sa-east-1,a,NAS Benchmark,D,51.89,24.0,24.0,2648.61,110.36,SUCCESS
2024-06-22 16:36:41.382674,2024-06-22 16:38:08.176623,c7i.12xlarge,i-0a4d6875ba3be6d5d,0.3339,spot,sa-east-1,c,NAS Benchmark,D,58.47,24.0,24.0,2350.54,97.94,SUCCESS
2024-06-22 16:36:41.382674,2024-06-22 16:39:11.270090,c7i.12xlarge,i-0a4d6875ba3be6d5d,0.3339,spot,sa-east-1,c,NAS Benchmark,D,61.0,24.0,24.0,2252.95,93.87,SUCCESS
2024-06-22 16:36:41.382674,2024-06-22 16:40:11.756249,c7i.12xlarge,i-0a4d6875ba3be6d5d,0.3339,spot,sa-east-1,c,NAS Benchmark,D,58.31,24.0,24.0,2357.05,98.21,SUCCESS
2024-06-22 16:36:41.382674,2024-06-22 16:41:15.114454,c7i.12xlarge,i-0a4d6875ba3be6d5d,0.3339,spot,sa-east-1,c,NAS Benchmark,D,61.24,24.0,24.0,2244.4,93.52,SUCCESS
2024-06-22 16:36:41.382674,2024-06-22 16:42:15.310538,c7i.12xlarge,i-0a4d6875ba3be6d5d,0.3339,spot,sa-east-1,c,NAS Benchmark,D,58.11,24.0,24.0,2365.34,98.56,SUCCESS
2024-06-22 16:43:34.943106,2024-06-22 16:45:09.555766,c6i.12xlarge,i-0d11b85eafd12547c,1.2147,spot,sa-east-1,c,NAS Benchmark,D,65.26,24.0,24.0,2106.12,87.75,SUCCESS
2024-06-22 16:43:34.943106,2024-06-22 16:46:17.014333,c6i.12xlarge,i-0d11b85eafd12547c,1.2147,spot,sa-east-1,c,NAS Benchmark,D,65.36,24.0,24.0,2102.69,87.61,SUCCESS
2024-06-22 16:43:34.943106,2024-06-22 16:47:24.401238,c6i.12xlarge,i-0d11b85eafd12547c,1.2147,spot,sa-east-1,c,NAS Benchmark,D,65.28,24.0,24.0,2105.33,87.72,SUCCESS
2024-06-22 16:43:34.943106,2024-06-22 16:48:31.835169,c6i.12xlarge,i-0d11b85eafd12547c,1.2147,spot,sa-east-1,c,NAS Benchmark,D,65.32,24.0,24.0,2104.24,87.68,SUCCESS
2024-06-22 16:43:34.943106,2024-06-22 16:49:41.306031,c6i.12xlarge,i-0d11b85eafd12547c,1.2147,spot,sa-east-1,c,NAS Benchmark,D,67.4,24.0,24.0,2039.09,84.96,SUCCESS
2024-06-22 19:41:22.681158,2024-06-22 19:41:25.401594,c7a.12xlarge,,,ondemand,sa-east-1,,NAS Benchmark,,,,,,,Unsupported
2024-06-22 19:41:25.409393,2024-06-22 19:43:01.376242,c6g.12xlarge,i-0f20ee15f3aef06cd,2.5152,ondemand,sa-east-1,c,NAS Benchmark,D,67.05,24.0,24.0,2049.85,85.41,SUCCESS
2024-06-22 19:41:25.409393,2024-06-22 19:44:10.808205,c6g.12xlarge,i-0f20ee15f3aef06cd,2.5152,ondemand,sa-east-1,c,NAS Benchmark,D,67.28,24.0,24.0,2042.74,85.11,SUCCESS
2024-06-22 19:41:25.409393,2024-06-22 19:45:20.254242,c6g.12xlarge,i-0f20ee15f3aef06cd,2.5152,ondemand,sa-east-1,c,NAS Benchmark,D,67.34,24.0,24.0,2041.1,85.05,SUCCESS
2024-06-22 19:41:25.409393,2024-06-22 19:46:29.695662,c6g.12xlarge,i-0f20ee15f3aef06cd,2.5152,ondemand,sa-east-1,c,NAS Benchmark,D,67.3,24.0,24.0,2042.32,85.1,SUCCESS
2024-06-22 19:41:25.409393,2024-06-22 19:47:39.061396,c6g.12xlarge,i-0f20ee15f3aef06cd,2.5152,ondemand,sa-east-1,c,NAS Benchmark,D,67.27,24.0,24.0,2043.22,85.13,SUCCESS
2024-06-22 19:48:57.546637,2024-06-22 19:50:11.238831,c7g.12xlarge,i-01439ae22534dbec0,2.6659,ondemand,sa-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.51,127.77,SUCCESS
2024-06-22 19:48:57.546637,2024-06-22 19:50:58.234533,c7g.12xlarge,i-01439ae22534dbec0,2.6659,ondemand,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.0,127.79,SUCCESS
2024-06-22 19:48:57.546637,2024-06-22 19:51:45.207671,c7g.12xlarge,i-01439ae22534dbec0,2.6659,ondemand,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.14,127.8,SUCCESS
2024-06-22 19:48:57.546637,2024-06-22 19:52:32.315599,c7g.12xlarge,i-01439ae22534dbec0,2.6659,ondemand,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.24,127.8,SUCCESS
2024-06-22 19:48:57.546637,2024-06-22 19:53:19.233573,c7g.12xlarge,i-01439ae22534dbec0,2.6659,ondemand,sa-east-1,b,NAS Benchmark,D,44.8,24.0,24.0,3067.7,127.82,SUCCESS
2024-06-22 19:54:22.557062,2024-06-22 19:55:50.555571,c5a.12xlarge,i-0973a880df3dc20ad,2.832,ondemand,sa-east-1,b,NAS Benchmark,D,58.57,24.0,24.0,2346.73,97.78,SUCCESS
2024-06-22 19:54:22.557062,2024-06-22 19:56:50.810509,c5a.12xlarge,i-0973a880df3dc20ad,2.832,ondemand,sa-east-1,b,NAS Benchmark,D,58.15,24.0,24.0,2363.53,98.48,SUCCESS
2024-06-22 19:54:22.557062,2024-06-22 19:57:51.355879,c5a.12xlarge,i-0973a880df3dc20ad,2.832,ondemand,sa-east-1,b,NAS Benchmark,D,58.39,24.0,24.0,2353.68,98.07,SUCCESS
2024-06-22 19:54:22.557062,2024-06-22 19:58:51.736994,c5a.12xlarge,i-0973a880df3dc20ad,2.832,ondemand,sa-east-1,b,NAS Benchmark,D,58.23,24.0,24.0,2360.28,98.35,SUCCESS
2024-06-22 19:54:22.557062,2024-06-22 19:59:52.140375,c5a.12xlarge,i-0973a880df3dc20ad,2.832,ondemand,sa-east-1,b,NAS Benchmark,D,58.2,24.0,24.0,2361.47,98.39,SUCCESS
2024-06-22 20:00:40.157122,2024-06-22 20:01:55.467295,c5.12xlarge,i-08162b50e6547292a,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,46.71,24.0,24.0,2942.13,122.59,SUCCESS
2024-06-22 20:00:40.157122,2024-06-22 20:02:44.948919,c5.12xlarge,i-08162b50e6547292a,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,47.3,24.0,24.0,2905.46,121.06,SUCCESS
2024-06-22 20:00:40.157122,2024-06-22 20:03:51.752579,c5.12xlarge,i-08162b50e6547292a,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,64.66,24.0,24.0,2125.54,88.56,SUCCESS
2024-06-22 20:00:40.157122,2024-06-22 20:04:56.609646,c5.12xlarge,i-08162b50e6547292a,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,62.72,24.0,24.0,2191.36,91.31,SUCCESS
2024-06-22 20:00:40.157122,2024-06-22 20:06:01.868172,c5.12xlarge,i-08162b50e6547292a,3.144,ondemand,sa-east-1,a,NAS Benchmark,D,63.12,24.0,24.0,2177.37,90.72,SUCCESS
2024-06-22 20:07:05.093502,2024-06-22 20:08:36.721868,c6a.12xlarge,i-0e63366115cb1d392,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,62.39,24.0,24.0,2202.74,91.78,SUCCESS
2024-06-22 20:07:05.093502,2024-06-22 20:09:41.248175,c6a.12xlarge,i-0e63366115cb1d392,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,62.39,24.0,24.0,2202.81,91.78,SUCCESS
2024-06-22 20:07:05.093502,2024-06-22 20:10:47.222162,c6a.12xlarge,i-0e63366115cb1d392,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,63.83,24.0,24.0,2153.29,89.72,SUCCESS
2024-06-22 20:07:05.093502,2024-06-22 20:11:53.474212,c6a.12xlarge,i-0e63366115cb1d392,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,64.17,24.0,24.0,2141.73,89.24,SUCCESS
2024-06-22 20:07:05.093502,2024-06-22 20:12:49.029564,c6a.12xlarge,i-0e63366115cb1d392,2.8296,ondemand,sa-east-1,a,NAS Benchmark,D,53.44,24.0,24.0,2571.98,107.17,SUCCESS
2024-06-22 20:15:24.006180,2024-06-22 20:16:28.071192,c7i.12xlarge,i-0df588e7673b2f88a,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,35.17,24.0,24.0,3908.03,162.83,SUCCESS
2024-06-22 20:15:24.006180,2024-06-22 20:17:33.031788,c7i.12xlarge,i-0df588e7673b2f88a,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,62.79,24.0,24.0,2188.93,91.21,SUCCESS
2024-06-22 20:15:24.006180,2024-06-22 20:18:37.869747,c7i.12xlarge,i-0df588e7673b2f88a,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,62.74,24.0,24.0,2190.56,91.27,SUCCESS
2024-06-22 20:15:24.006180,2024-06-22 20:19:43.403344,c7i.12xlarge,i-0df588e7673b2f88a,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,63.4,24.0,24.0,2167.82,90.33,SUCCESS
2024-06-22 20:15:24.006180,2024-06-22 20:20:48.431337,c7i.12xlarge,i-0df588e7673b2f88a,3.3012,ondemand,sa-east-1,c,NAS Benchmark,D,62.91,24.0,24.0,2184.65,91.03,SUCCESS
2024-06-22 20:21:20.980405,2024-06-22 20:22:55.084676,c6i.12xlarge,i-0fcae46632bbe4b13,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.33,24.0,24.0,2103.65,87.65,SUCCESS
2024-06-22 20:21:20.980405,2024-06-22 20:24:02.615208,c6i.12xlarge,i-0fcae46632bbe4b13,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.38,24.0,24.0,2102.17,87.59,SUCCESS
2024-06-22 20:21:20.980405,2024-06-22 20:25:10.093025,c6i.12xlarge,i-0fcae46632bbe4b13,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.33,24.0,24.0,2103.61,87.65,SUCCESS
2024-06-22 20:21:20.980405,2024-06-22 20:26:17.747142,c6i.12xlarge,i-0fcae46632bbe4b13,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.55,24.0,24.0,2096.75,87.36,SUCCESS
2024-06-22 20:21:20.980405,2024-06-22 20:27:25.135446,c6i.12xlarge,i-0fcae46632bbe4b13,3.144,ondemand,sa-east-1,c,NAS Benchmark,D,65.31,24.0,24.0,2104.42,87.68,SUCCESS
2024-06-22 21:19:55.227510,2024-06-22 21:19:57.929919,c7a.12xlarge,,,spot,sa-east-1,,NAS Benchmark,,,,,,,Unsupported
2024-06-22 21:19:57.938287,2024-06-22 21:21:34.852533,c6g.12xlarge,i-003ba3982f0e7fcdf,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.55,24.0,24.0,2034.71,84.78,SUCCESS
2024-06-22 21:19:57.938287,2024-06-22 21:22:44.197741,c6g.12xlarge,i-003ba3982f0e7fcdf,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.23,24.0,24.0,2044.19,85.17,SUCCESS
2024-06-22 21:19:57.938287,2024-06-22 21:23:53.650286,c6g.12xlarge,i-003ba3982f0e7fcdf,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.31,24.0,24.0,2041.86,85.08,SUCCESS
2024-06-22 21:19:57.938287,2024-06-22 21:25:03.049466,c6g.12xlarge,i-003ba3982f0e7fcdf,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.3,24.0,24.0,2042.04,85.08,SUCCESS
2024-06-22 21:19:57.938287,2024-06-22 21:26:12.455389,c6g.12xlarge,i-003ba3982f0e7fcdf,0.2515,spot,sa-east-1,c,NAS Benchmark,D,67.33,24.0,24.0,2041.35,85.06,SUCCESS
2024-06-22 21:27:16.646674,2024-06-22 21:28:30.414478,c7g.12xlarge,i-037ae45b441466f85,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.83,24.0,24.0,3065.63,127.73,SUCCESS
2024-06-22 21:27:16.646674,2024-06-22 21:29:17.329469,c7g.12xlarge,i-037ae45b441466f85,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3066.93,127.79,SUCCESS
2024-06-22 21:27:16.646674,2024-06-22 21:30:04.483700,c7g.12xlarge,i-037ae45b441466f85,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.0,127.79,SUCCESS
2024-06-22 21:27:16.646674,2024-06-22 21:30:51.368451,c7g.12xlarge,i-037ae45b441466f85,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.8,24.0,24.0,3067.83,127.83,SUCCESS
2024-06-22 21:27:16.646674,2024-06-22 21:31:38.263534,c7g.12xlarge,i-037ae45b441466f85,0.2799,spot,sa-east-1,b,NAS Benchmark,D,44.79,24.0,24.0,3068.47,127.85,SUCCESS
2024-06-22 21:32:27.285370,2024-06-22 21:33:55.034591,c5a.12xlarge,i-0c1c1998bb4ad3cc9,0.4129,spot,sa-east-1,b,NAS Benchmark,D,58.98,24.0,24.0,2330.33,97.1,SUCCESS
2024-06-22 21:32:27.285370,2024-06-22 21:34:55.437058,c5a.12xlarge,i-0c1c1998bb4ad3cc9,0.4129,spot,sa-east-1,b,NAS Benchmark,D,58.23,24.0,24.0,2360.1,98.34,SUCCESS
2024-06-22 21:32:27.285370,2024-06-22 21:35:55.955409,c5a.12xlarge,i-0c1c1998bb4ad3cc9,0.4129,spot,sa-east-1,b,NAS Benchmark,D,58.35,24.0,24.0,2355.37,98.14,SUCCESS
2024-06-22 21:32:27.285370,2024-06-22 21:36:56.484263,c5a.12xlarge,i-0c1c1998bb4ad3cc9,0.4129,spot,sa-east-1,b,NAS Benchmark,D,58.4,24.0,24.0,2353.25,98.05,SUCCESS
