algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,35.79,48,48,3839.82,80.00,us-east-1,c6i.12xlarge,2024-06-11 21:44:09.467504,,
EP Benchmark,D,28.87,64,64,4760.54,74.38,us-east-1,c6i.16xlarge,2024-06-11 21:46:06.461766,,
EP Benchmark,D,28.10,64,64,4891.14,76.42,us-east-1,c6i.16xlarge,2024-06-11 21:46:36.036685,,
EP Benchmark,D,28.29,64,64,4857.65,75.90,us-east-1,c6i.16xlarge,2024-06-11 21:47:05.986369,,
EP Benchmark,D,28.47,64,64,4827.12,75.42,us-east-1,c6i.16xlarge,2024-06-11 21:47:35.933156,,
EP Benchmark,D,28.20,64,64,4872.93,76.14,us-east-1,c6i.16xlarge,2024-06-11 21:48:05.618481,,
EP Benchmark,D,29.95,64,64,4589.08,71.70,us-east-1,c5a.16xlarge,2024-06-11 21:49:48.428227,,
EP Benchmark,D,29.59,64,64,4645.44,72.59,us-east-1,c5a.16xlarge,2024-06-11 21:50:19.519098,,
EP Benchmark,D,28.91,64,64,4754.65,74.29,us-east-1,c5a.16xlarge,2024-06-11 21:50:49.923691,,
EP Benchmark,D,28.71,64,64,4786.76,74.79,us-east-1,c5a.16xlarge,2024-06-11 21:51:20.135292,,
EP Benchmark,D,28.76,64,64,4778.70,74.67,us-east-1,c5a.16xlarge,2024-06-11 21:51:50.404978,,
EP Benchmark,D,25.09,64,64,5478.08,85.59,us-east-1,c7a.16xlarge,2024-06-11 21:53:44.400389,,
EP Benchmark,D,25.08,64,64,5479.12,85.61,us-east-1,c7a.16xlarge,2024-06-11 21:54:11.132049,,
EP Benchmark,D,25.16,64,64,5463.35,85.36,us-east-1,c7a.16xlarge,2024-06-11 21:54:37.914827,,
EP Benchmark,D,25.52,64,64,5386.34,84.16,us-east-1,c7a.16xlarge,2024-06-11 21:55:04.881605,,
EP Benchmark,D,25.01,64,64,5494.79,85.86,us-east-1,c7a.16xlarge,2024-06-11 21:55:31.398051,,
EP Benchmark,D,26.38,64,64,5209.52,81.40,us-east-1,c7i.16xlarge,2024-06-11 21:58:11.298277,,
EP Benchmark,D,24.95,64,64,5509.49,86.09,us-east-1,c7i.16xlarge,2024-06-11 21:58:37.718926,,
EP Benchmark,D,24.99,64,64,5500.72,85.95,us-east-1,c7i.16xlarge,2024-06-11 21:59:04.148113,,
EP Benchmark,D,24.96,64,64,5505.85,86.03,us-east-1,c7i.16xlarge,2024-06-11 21:59:30.583816,,
EP Benchmark,D,26.10,64,64,5265.51,82.27,us-east-1,c7i.16xlarge,2024-06-11 21:59:59.403705,,
EP Benchmark,D,27.88,64,64,4929.66,77.03,us-east-1,c6a.16xlarge,2024-06-11 22:01:39.923358,,
EP Benchmark,D,27.36,64,64,5022.60,78.48,us-east-1,c6a.16xlarge,2024-06-11 22:02:08.805130,,
EP Benchmark,D,27.56,64,64,4986.31,77.91,us-east-1,c6a.16xlarge,2024-06-11 22:02:37.889897,,
EP Benchmark,D,25.92,64,64,5301.90,82.84,us-east-1,c6a.16xlarge,2024-06-11 22:03:05.328997,,
EP Benchmark,D,27.71,64,64,4959.07,77.49,us-east-1,c6a.16xlarge,2024-06-11 22:03:34.546994,,
EP Benchmark,D,50.46,32,32,2723.88,85.12,us-east-1,c6g.8xlarge,2024-06-11 22:05:54.109770,,
EP Benchmark,D,50.45,32,32,2724.27,85.13,us-east-1,c6g.8xlarge,2024-06-11 22:06:45.986321,,
EP Benchmark,D,50.48,32,32,2722.89,85.09,us-east-1,c6g.8xlarge,2024-06-11 22:07:37.936556,,
EP Benchmark,D,50.48,32,32,2722.89,85.09,us-east-1,c6g.8xlarge,2024-06-11 22:08:29.896062,,
EP Benchmark,D,50.47,32,32,2723.15,85.10,us-east-1,c6g.8xlarge,2024-06-11 22:09:21.831600,,
EP Benchmark,D,33.45,32,32,4108.83,128.40,us-east-1,c7g.8xlarge,2024-06-11 22:10:54.064047,,
EP Benchmark,D,33.62,32,32,4088.14,127.75,us-east-1,c7g.8xlarge,2024-06-11 22:11:29.152906,,
EP Benchmark,D,33.62,32,32,4087.57,127.74,us-east-1,c7g.8xlarge,2024-06-11 22:12:04.237186,,
EP Benchmark,D,33.62,32,32,4087.88,127.75,us-east-1,c7g.8xlarge,2024-06-11 22:12:40.008157,,
EP Benchmark,D,33.63,32,32,4087.20,127.73,us-east-1,c7g.8xlarge,2024-06-11 22:13:20.010082,,
