Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2024-06-22 12:17:52.439156,2024-06-22 12:19:18.311078,c7g.12xlarge,i-051356212591749bd,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.84,24.0,24.0,3065.32,127.72,SUCCESS
2024-06-22 12:17:52.439156,2024-06-22 12:20:04.157027,c7g.12xlarge,i-051356212591749bd,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3066.82,127.78,SUCCESS
2024-06-22 12:17:52.439156,2024-06-22 12:20:50.025402,c7g.12xlarge,i-051356212591749bd,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.83,24.0,24.0,3065.45,127.73,SUCCESS
2024-06-22 12:17:52.439156,2024-06-22 12:21:35.916546,c7g.12xlarge,i-051356212591749bd,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.39,127.81,SUCCESS
2024-06-22 12:17:52.439156,2024-06-22 12:22:21.778810,c7g.12xlarge,i-051356212591749bd,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.19,127.76,SUCCESS
2024-06-22 12:23:39.083249,2024-06-22 12:25:04.035297,c5a.12xlarge,i-021462dae43091085,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.35,24.0,24.0,2355.53,98.15,SUCCESS
2024-06-22 12:23:39.083249,2024-06-22 12:26:03.228272,c5a.12xlarge,i-021462dae43091085,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.19,24.0,24.0,2361.95,98.41,SUCCESS
2024-06-22 12:23:39.083249,2024-06-22 12:27:02.375040,c5a.12xlarge,i-021462dae43091085,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.09,24.0,24.0,2365.9,98.58,SUCCESS
2024-06-22 12:23:39.083249,2024-06-22 12:28:01.602546,c5a.12xlarge,i-021462dae43091085,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.18,24.0,24.0,2362.28,98.43,SUCCESS
2024-06-22 12:23:39.083249,2024-06-22 12:29:00.800886,c5a.12xlarge,i-021462dae43091085,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.11,24.0,24.0,2365.13,98.55,SUCCESS
2024-06-22 12:30:02.699171,2024-06-22 12:31:33.683025,c5.12xlarge,i-032abda7e4990d100,2.04,ondemand,us-east-1,d,NAS Benchmark,D,64.38,24.0,24.0,2134.79,88.95,SUCCESS
2024-06-22 12:30:02.699171,2024-06-22 12:32:37.216086,c5.12xlarge,i-032abda7e4990d100,2.04,ondemand,us-east-1,d,NAS Benchmark,D,62.49,24.0,24.0,2199.26,91.64,SUCCESS
2024-06-22 12:30:02.699171,2024-06-22 12:33:41.500759,c5.12xlarge,i-032abda7e4990d100,2.04,ondemand,us-east-1,d,NAS Benchmark,D,63.23,24.0,24.0,2173.73,90.57,SUCCESS
2024-06-22 12:30:02.699171,2024-06-22 12:34:44.934950,c5.12xlarge,i-032abda7e4990d100,2.04,ondemand,us-east-1,d,NAS Benchmark,D,62.41,24.0,24.0,2202.03,91.75,SUCCESS
2024-06-22 12:30:02.699171,2024-06-22 12:35:49.304632,c5.12xlarge,i-032abda7e4990d100,2.04,ondemand,us-east-1,d,NAS Benchmark,D,63.26,24.0,24.0,2172.45,90.52,SUCCESS
2024-06-22 12:36:51.312767,2024-06-22 12:38:20.771601,c6a.12xlarge,i-0619289895e49dbeb,1.836,ondemand,us-east-1,d,NAS Benchmark,D,62.88,24.0,24.0,2185.84,91.08,SUCCESS
2024-06-22 12:36:51.312767,2024-06-22 12:39:24.495177,c6a.12xlarge,i-0619289895e49dbeb,1.836,ondemand,us-east-1,d,NAS Benchmark,D,62.7,24.0,24.0,2191.96,91.33,SUCCESS
2024-06-22 12:36:51.312767,2024-06-22 12:40:17.695725,c6a.12xlarge,i-0619289895e49dbeb,1.836,ondemand,us-east-1,d,NAS Benchmark,D,52.14,24.0,24.0,2635.75,109.82,SUCCESS
2024-06-22 12:36:51.312767,2024-06-22 12:41:21.339459,c6a.12xlarge,i-0619289895e49dbeb,1.836,ondemand,us-east-1,d,NAS Benchmark,D,62.59,24.0,24.0,2195.99,91.5,SUCCESS
2024-06-22 12:36:51.312767,2024-06-22 12:42:24.907230,c6a.12xlarge,i-0619289895e49dbeb,1.836,ondemand,us-east-1,d,NAS Benchmark,D,62.55,24.0,24.0,2197.27,91.55,SUCCESS
2024-06-22 12:43:42.187595,2024-06-22 12:45:09.095261,c7i.12xlarge,i-07b12c33d154795a8,2.142,ondemand,us-east-1,c,NAS Benchmark,D,60.27,24.0,24.0,2280.56,95.02,SUCCESS
2024-06-22 12:43:42.187595,2024-06-22 12:46:10.392548,c7i.12xlarge,i-07b12c33d154795a8,2.142,ondemand,us-east-1,c,NAS Benchmark,D,60.19,24.0,24.0,2283.49,95.15,SUCCESS
2024-06-22 12:43:42.187595,2024-06-22 12:46:44.247243,c7i.12xlarge,i-07b12c33d154795a8,2.142,ondemand,us-east-1,c,NAS Benchmark,D,32.84,24.0,24.0,4185.27,174.39,SUCCESS
2024-06-22 12:43:42.187595,2024-06-22 12:47:18.056692,c7i.12xlarge,i-07b12c33d154795a8,2.142,ondemand,us-east-1,c,NAS Benchmark,D,32.75,24.0,24.0,4196.09,174.84,SUCCESS
2024-06-22 12:43:42.187595,2024-06-22 12:48:19.317332,c7i.12xlarge,i-07b12c33d154795a8,2.142,ondemand,us-east-1,c,NAS Benchmark,D,60.25,24.0,24.0,2281.28,95.05,SUCCESS
2024-06-22 12:49:21.423262,2024-06-22 12:50:53.203584,c6i.12xlarge,i-03c829f0d1f1ab4af,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.28,24.0,24.0,2105.53,87.73,SUCCESS
2024-06-22 12:49:21.423262,2024-06-22 12:51:59.658815,c6i.12xlarge,i-03c829f0d1f1ab4af,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.4,24.0,24.0,2101.57,87.57,SUCCESS
2024-06-22 12:49:21.423262,2024-06-22 12:53:07.951375,c6i.12xlarge,i-03c829f0d1f1ab4af,2.04,ondemand,us-east-1,a,NAS Benchmark,D,67.28,24.0,24.0,2042.84,85.12,SUCCESS
2024-06-22 12:49:21.423262,2024-06-22 12:53:52.240419,c6i.12xlarge,i-03c829f0d1f1ab4af,2.04,ondemand,us-east-1,a,NAS Benchmark,D,43.24,24.0,24.0,3178.85,132.45,SUCCESS
2024-06-22 12:49:21.423262,2024-06-22 12:54:58.568429,c6i.12xlarge,i-03c829f0d1f1ab4af,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.31,24.0,24.0,2104.36,87.68,SUCCESS
2024-06-22 15:12:55.082147,2024-06-22 15:14:23.846479,c7a.12xlarge,i-04b0acfac5586903c,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.35,24.0,24.0,2204.35,91.85,SUCCESS
2024-06-22 15:12:55.082147,2024-06-22 15:15:27.279977,c7a.12xlarge,i-04b0acfac5586903c,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.38,24.0,24.0,2203.37,91.81,SUCCESS
2024-06-22 15:12:55.082147,2024-06-22 15:16:31.688923,c7a.12xlarge,i-04b0acfac5586903c,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,63.35,24.0,24.0,2169.59,90.4,SUCCESS
2024-06-22 15:12:55.082147,2024-06-22 15:17:35.043768,c7a.12xlarge,i-04b0acfac5586903c,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.34,24.0,24.0,2204.67,91.86,SUCCESS
2024-06-22 15:12:55.082147,2024-06-22 15:18:13.097653,c7a.12xlarge,i-04b0acfac5586903c,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,37.0,24.0,24.0,3715.03,154.79,SUCCESS
2024-06-22 15:18:59.931583,2024-06-22 15:20:33.645793,c6g.12xlarge,i-0b4a7385825490cc2,1.632,ondemand,us-east-1,a,NAS Benchmark,D,66.87,24.0,24.0,2055.38,85.64,SUCCESS
2024-06-22 15:18:59.931583,2024-06-22 15:21:41.954643,c6g.12xlarge,i-0b4a7385825490cc2,1.632,ondemand,us-east-1,a,NAS Benchmark,D,67.3,24.0,24.0,2042.18,85.09,SUCCESS
2024-06-22 15:18:59.931583,2024-06-22 15:22:50.291077,c6g.12xlarge,i-0b4a7385825490cc2,1.632,ondemand,us-east-1,a,NAS Benchmark,D,67.27,24.0,24.0,2043.05,85.13,SUCCESS
2024-06-22 15:18:59.931583,2024-06-22 15:23:58.576850,c6g.12xlarge,i-0b4a7385825490cc2,1.632,ondemand,us-east-1,a,NAS Benchmark,D,67.27,24.0,24.0,2043.07,85.13,SUCCESS
2024-06-22 15:18:59.931583,2024-06-22 15:25:06.923775,c6g.12xlarge,i-0b4a7385825490cc2,1.632,ondemand,us-east-1,a,NAS Benchmark,D,67.29,24.0,24.0,2042.49,85.1,SUCCESS
2024-06-22 15:26:39.437692,2024-06-22 15:27:50.321835,c7g.12xlarge,i-094b8c3c7cfa06ea1,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.97,24.0,24.0,3056.34,127.35,SUCCESS
2024-06-22 15:26:39.437692,2024-06-22 15:28:36.190731,c7g.12xlarge,i-094b8c3c7cfa06ea1,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.43,127.77,SUCCESS
2024-06-22 15:26:39.437692,2024-06-22 15:29:22.168466,c7g.12xlarge,i-094b8c3c7cfa06ea1,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.4,127.77,SUCCESS
2024-06-22 15:26:39.437692,2024-06-22 15:30:07.994187,c7g.12xlarge,i-094b8c3c7cfa06ea1,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.44,127.77,SUCCESS
2024-06-22 15:26:39.437692,2024-06-22 15:30:53.845123,c7g.12xlarge,i-094b8c3c7cfa06ea1,1.74,ondemand,us-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.19,127.8,SUCCESS
2024-06-22 15:31:55.905015,2024-06-22 15:33:21.252763,c5a.12xlarge,i-0d9266167dec49b9d,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.99,24.0,24.0,2330.05,97.09,SUCCESS
2024-06-22 15:31:55.905015,2024-06-22 15:34:20.415397,c5a.12xlarge,i-0d9266167dec49b9d,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.11,24.0,24.0,2365.15,98.55,SUCCESS
2024-06-22 15:31:55.905015,2024-06-22 15:35:19.860948,c5a.12xlarge,i-0d9266167dec49b9d,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.35,24.0,24.0,2355.5,98.15,SUCCESS
2024-06-22 15:31:55.905015,2024-06-22 15:36:19.294655,c5a.12xlarge,i-0d9266167dec49b9d,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.33,24.0,24.0,2356.05,98.17,SUCCESS
2024-06-22 15:31:55.905015,2024-06-22 15:37:19.046046,c5a.12xlarge,i-0d9266167dec49b9d,1.848,ondemand,us-east-1,d,NAS Benchmark,D,58.7,24.0,24.0,2341.54,97.56,SUCCESS
2024-06-22 15:38:21.030343,2024-06-22 15:39:52.079356,c5.12xlarge,i-096abb8ff63050ab0,2.04,ondemand,us-east-1,d,NAS Benchmark,D,64.58,24.0,24.0,2128.16,88.67,SUCCESS
2024-06-22 15:38:21.030343,2024-06-22 15:40:40.603360,c5.12xlarge,i-096abb8ff63050ab0,2.04,ondemand,us-east-1,d,NAS Benchmark,D,47.46,24.0,24.0,2895.75,120.66,SUCCESS
2024-06-22 15:38:21.030343,2024-06-22 15:41:29.379101,c5.12xlarge,i-096abb8ff63050ab0,2.04,ondemand,us-east-1,d,NAS Benchmark,D,47.71,24.0,24.0,2880.55,120.02,SUCCESS
2024-06-22 15:38:21.030343,2024-06-22 15:42:33.995543,c5.12xlarge,i-096abb8ff63050ab0,2.04,ondemand,us-east-1,d,NAS Benchmark,D,63.56,24.0,24.0,2162.24,90.09,SUCCESS
2024-06-22 15:38:21.030343,2024-06-22 15:43:38.904027,c5.12xlarge,i-096abb8ff63050ab0,2.04,ondemand,us-east-1,d,NAS Benchmark,D,63.52,24.0,24.0,2163.58,90.15,SUCCESS
2024-06-22 15:44:56.149896,2024-06-22 15:46:25.464600,c6a.12xlarge,i-042e8cfc700c9e01f,1.836,ondemand,us-east-1,d,NAS Benchmark,D,62.29,24.0,24.0,2206.5,91.94,SUCCESS
2024-06-22 15:44:56.149896,2024-06-22 15:47:19.378322,c6a.12xlarge,i-042e8cfc700c9e01f,1.836,ondemand,us-east-1,d,NAS Benchmark,D,52.9,24.0,24.0,2598.19,108.26,SUCCESS
2024-06-22 15:44:56.149896,2024-06-22 15:48:24.208195,c6a.12xlarge,i-042e8cfc700c9e01f,1.836,ondemand,us-east-1,d,NAS Benchmark,D,63.77,24.0,24.0,2155.33,89.81,SUCCESS
2024-06-22 15:44:56.149896,2024-06-22 15:49:17.202178,c6a.12xlarge,i-042e8cfc700c9e01f,1.836,ondemand,us-east-1,d,NAS Benchmark,D,51.89,24.0,24.0,2648.78,110.37,SUCCESS
2024-06-22 15:44:56.149896,2024-06-22 15:50:10.282900,c6a.12xlarge,i-042e8cfc700c9e01f,1.836,ondemand,us-east-1,d,NAS Benchmark,D,52.03,24.0,24.0,2641.73,110.07,SUCCESS
2024-06-22 15:51:12.454353,2024-06-22 15:52:41.731284,c7i.12xlarge,i-0b82db7cc7ca4eb9c,2.142,ondemand,us-east-1,c,NAS Benchmark,D,62.28,24.0,24.0,2206.8,91.95,SUCCESS
2024-06-22 15:51:12.454353,2024-06-22 15:53:45.324528,c7i.12xlarge,i-0b82db7cc7ca4eb9c,2.142,ondemand,us-east-1,c,NAS Benchmark,D,62.5,24.0,24.0,2199.11,91.63,SUCCESS
2024-06-22 15:51:12.454353,2024-06-22 15:54:48.958661,c7i.12xlarge,i-0b82db7cc7ca4eb9c,2.142,ondemand,us-east-1,c,NAS Benchmark,D,62.58,24.0,24.0,2196.26,91.51,SUCCESS
2024-06-22 15:51:12.454353,2024-06-22 15:55:52.732922,c7i.12xlarge,i-0b82db7cc7ca4eb9c,2.142,ondemand,us-east-1,c,NAS Benchmark,D,62.68,24.0,24.0,2192.84,91.37,SUCCESS
2024-06-22 15:51:12.454353,2024-06-22 15:56:56.482332,c7i.12xlarge,i-0b82db7cc7ca4eb9c,2.142,ondemand,us-east-1,c,NAS Benchmark,D,62.64,24.0,24.0,2193.95,91.41,SUCCESS
2024-06-22 15:57:43.271087,2024-06-22 15:59:15.084683,c6i.12xlarge,i-028a02de6b2f1616d,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.93,24.0,24.0,2084.56,86.86,SUCCESS
2024-06-22 15:57:43.271087,2024-06-22 16:00:21.348975,c6i.12xlarge,i-028a02de6b2f1616d,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.25,24.0,24.0,2106.43,87.77,SUCCESS
2024-06-22 15:57:43.271087,2024-06-22 16:01:27.727079,c6i.12xlarge,i-028a02de6b2f1616d,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.31,24.0,24.0,2104.3,87.68,SUCCESS
2024-06-22 15:57:43.271087,2024-06-22 16:02:34.176294,c6i.12xlarge,i-028a02de6b2f1616d,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.39,24.0,24.0,2101.94,87.58,SUCCESS
2024-06-22 15:57:43.271087,2024-06-22 16:03:40.445654,c6i.12xlarge,i-028a02de6b2f1616d,2.04,ondemand,us-east-1,a,NAS Benchmark,D,65.25,24.0,24.0,2106.26,87.76,SUCCESS
2024-06-22 16:50:31.104012,2024-06-22 16:52:00.116248,c7a.12xlarge,i-05390d749e51f1d70,1.1304,spot,us-east-1,b,NAS Benchmark,D,62.4,24.0,24.0,2202.72,91.78,SUCCESS
2024-06-22 16:50:31.104012,2024-06-22 16:52:38.059446,c7a.12xlarge,i-05390d749e51f1d70,1.1304,spot,us-east-1,b,NAS Benchmark,D,36.88,24.0,24.0,3726.38,155.27,SUCCESS
2024-06-22 16:50:31.104012,2024-06-22 16:53:22.906231,c7a.12xlarge,i-05390d749e51f1d70,1.1304,spot,us-east-1,b,NAS Benchmark,D,43.84,24.0,24.0,3135.13,130.63,SUCCESS
2024-06-22 16:50:31.104012,2024-06-22 16:54:00.901550,c7a.12xlarge,i-05390d749e51f1d70,1.1304,spot,us-east-1,b,NAS Benchmark,D,36.94,24.0,24.0,3720.61,155.03,SUCCESS
2024-06-22 16:50:31.104012,2024-06-22 16:55:04.253166,c7a.12xlarge,i-05390d749e51f1d70,1.1304,spot,us-east-1,b,NAS Benchmark,D,62.33,24.0,24.0,2204.9,91.87,SUCCESS
2024-06-22 16:55:51.700321,2024-06-22 16:57:25.331219,c6g.12xlarge,i-021df89561e8b630c,0.6786,spot,us-east-1,a,NAS Benchmark,D,67.04,24.0,24.0,2050.15,85.42,SUCCESS
2024-06-22 16:55:51.700321,2024-06-22 16:58:33.727252,c6g.12xlarge,i-021df89561e8b630c,0.6786,spot,us-east-1,a,NAS Benchmark,D,67.3,24.0,24.0,2042.18,85.09,SUCCESS
2024-06-22 16:55:51.700321,2024-06-22 16:59:42.066658,c6g.12xlarge,i-021df89561e8b630c,0.6786,spot,us-east-1,a,NAS Benchmark,D,67.32,24.0,24.0,2041.51,85.06,SUCCESS
2024-06-22 16:55:51.700321,2024-06-22 17:00:50.367627,c6g.12xlarge,i-021df89561e8b630c,0.6786,spot,us-east-1,a,NAS Benchmark,D,67.29,24.0,24.0,2042.44,85.1,SUCCESS
2024-06-22 16:55:51.700321,2024-06-22 17:01:58.697742,c6g.12xlarge,i-021df89561e8b630c,0.6786,spot,us-east-1,a,NAS Benchmark,D,67.32,24.0,24.0,2041.66,85.07,SUCCESS
2024-06-22 17:03:16.505678,2024-06-22 17:04:27.516010,c7g.12xlarge,i-088d9b0afc5c9f2c5,0.7694,spot,us-east-1,b,NAS Benchmark,D,44.84,24.0,24.0,3064.89,127.7,SUCCESS
2024-06-22 17:03:16.505678,2024-06-22 17:05:13.448062,c7g.12xlarge,i-088d9b0afc5c9f2c5,0.7694,spot,us-east-1,b,NAS Benchmark,D,44.84,24.0,24.0,3065.38,127.72,SUCCESS
2024-06-22 17:03:16.505678,2024-06-22 17:05:59.275736,c7g.12xlarge,i-088d9b0afc5c9f2c5,0.7694,spot,us-east-1,b,NAS Benchmark,D,44.82,24.0,24.0,3066.6,127.78,SUCCESS
2024-06-22 17:03:16.505678,2024-06-22 17:06:45.142157,c7g.12xlarge,i-088d9b0afc5c9f2c5,0.7694,spot,us-east-1,b,NAS Benchmark,D,44.81,24.0,24.0,3067.4,127.81,SUCCESS
2024-06-22 17:03:16.505678,2024-06-22 17:07:31.005830,c7g.12xlarge,i-088d9b0afc5c9f2c5,0.7694,spot,us-east-1,b,NAS Benchmark,D,44.8,24.0,24.0,3067.68,127.82,SUCCESS
2024-06-22 17:08:18.595164,2024-06-22 17:09:43.183857,c5a.12xlarge,i-021beacad8b7b4e42,0.8802,spot,us-east-1,d,NAS Benchmark,D,58.09,24.0,24.0,2365.79,98.57,SUCCESS
2024-06-22 17:08:18.595164,2024-06-22 17:10:42.793776,c5a.12xlarge,i-021beacad8b7b4e42,0.8802,spot,us-east-1,d,NAS Benchmark,D,58.5,24.0,24.0,2349.41,97.89,SUCCESS
2024-06-22 17:08:18.595164,2024-06-22 17:11:42.644006,c5a.12xlarge,i-021beacad8b7b4e42,0.8802,spot,us-east-1,d,NAS Benchmark,D,58.83,24.0,24.0,2336.26,97.34,SUCCESS
2024-06-22 17:08:18.595164,2024-06-22 17:12:42.494626,c5a.12xlarge,i-021beacad8b7b4e42,0.8802,spot,us-east-1,d,NAS Benchmark,D,58.83,24.0,24.0,2336.17,97.34,SUCCESS
2024-06-22 17:08:18.595164,2024-06-22 17:13:41.980244,c5a.12xlarge,i-021beacad8b7b4e42,0.8802,spot,us-east-1,d,NAS Benchmark,D,58.46,24.0,24.0,2350.87,97.95,SUCCESS
2024-06-22 17:14:29.325741,2024-06-22 17:15:58.489678,c5.12xlarge,i-0156f0f5dc5b3e9ce,0.8523,spot,us-east-1,d,NAS Benchmark,D,62.46,24.0,24.0,2200.29,91.68,SUCCESS
2024-06-22 17:14:29.325741,2024-06-22 17:17:02.219752,c5.12xlarge,i-0156f0f5dc5b3e9ce,0.8523,spot,us-east-1,d,NAS Benchmark,D,62.61,24.0,24.0,2195.09,91.46,SUCCESS
2024-06-22 17:14:29.325741,2024-06-22 17:18:06.062803,c5.12xlarge,i-0156f0f5dc5b3e9ce,0.8523,spot,us-east-1,d,NAS Benchmark,D,62.73,24.0,24.0,2191.02,91.29,SUCCESS
2024-06-22 17:14:29.325741,2024-06-22 17:18:54.958448,c5.12xlarge,i-0156f0f5dc5b3e9ce,0.8523,spot,us-east-1,d,NAS Benchmark,D,47.87,24.0,24.0,2870.94,119.62,SUCCESS
2024-06-22 17:14:29.325741,2024-06-22 17:20:01.141820,c5.12xlarge,i-0156f0f5dc5b3e9ce,0.8523,spot,us-east-1,d,NAS Benchmark,D,65.11,24.0,24.0,2110.99,87.96,SUCCESS
2024-06-22 17:21:03.778399,2024-06-22 17:22:32.898176,c6a.12xlarge,i-047171cfccbd03dae,0.8401,spot,us-east-1,d,NAS Benchmark,D,62.22,24.0,24.0,2208.91,92.04,SUCCESS
2024-06-22 17:21:03.778399,2024-06-22 17:23:36.162497,c6a.12xlarge,i-047171cfccbd03dae,0.8401,spot,us-east-1,d,NAS Benchmark,D,62.2,24.0,24.0,2209.5,92.06,SUCCESS
2024-06-22 17:21:03.778399,2024-06-22 17:24:29.298719,c6a.12xlarge,i-047171cfccbd03dae,0.8401,spot,us-east-1,d,NAS Benchmark,D,52.04,24.0,24.0,2640.8,110.03,SUCCESS
2024-06-22 17:21:03.778399,2024-06-22 17:25:32.471909,c6a.12xlarge,i-047171cfccbd03dae,0.8401,spot,us-east-1,d,NAS Benchmark,D,62.12,24.0,24.0,2212.42,92.18,SUCCESS
2024-06-22 17:21:03.778399,2024-06-22 17:26:35.603957,c6a.12xlarge,i-047171cfccbd03dae,0.8401,spot,us-east-1,d,NAS Benchmark,D,62.11,24.0,24.0,2212.71,92.2,SUCCESS
2024-06-22 17:27:53.512638,2024-06-22 17:29:27.013238,c7i.12xlarge,i-0165ccfb13ee0d21e,0.963,spot,us-east-1,c,NAS Benchmark,D,66.97,24.0,24.0,2052.13,85.51,SUCCESS
2024-06-22 17:27:53.512638,2024-06-22 17:30:31.414399,c7i.12xlarge,i-0165ccfb13ee0d21e,0.963,spot,us-east-1,c,NAS Benchmark,D,63.36,24.0,24.0,2169.3,90.39,SUCCESS
2024-06-22 17:27:53.512638,2024-06-22 17:31:35.806080,c7i.12xlarge,i-0165ccfb13ee0d21e,0.963,spot,us-east-1,c,NAS Benchmark,D,63.34,24.0,24.0,2169.89,90.41,SUCCESS
2024-06-22 17:27:53.512638,2024-06-22 17:32:40.323236,c7i.12xlarge,i-0165ccfb13ee0d21e,0.963,spot,us-east-1,c,NAS Benchmark,D,63.43,24.0,24.0,2166.71,90.28,SUCCESS
2024-06-22 17:27:53.512638,2024-06-22 17:33:44.811847,c7i.12xlarge,i-0165ccfb13ee0d21e,0.963,spot,us-east-1,c,NAS Benchmark,D,63.44,24.0,24.0,2166.36,90.27,SUCCESS
2024-06-22 17:34:32.297287,2024-06-22 17:36:04.460578,c6i.12xlarge,i-02db68dc080d7cec3,0.8855,spot,us-east-1,a,NAS Benchmark,D,65.4,24.0,24.0,2101.49,87.56,SUCCESS
2024-06-22 17:34:32.297287,2024-06-22 17:37:10.711768,c6i.12xlarge,i-02db68dc080d7cec3,0.8855,spot,us-east-1,a,NAS Benchmark,D,65.2,24.0,24.0,2107.97,87.83,SUCCESS
2024-06-22 17:34:32.297287,2024-06-22 17:38:19.131707,c6i.12xlarge,i-02db68dc080d7cec3,0.8855,spot,us-east-1,a,NAS Benchmark,D,67.41,24.0,24.0,2038.86,84.95,SUCCESS
2024-06-22 17:34:32.297287,2024-06-22 17:39:27.780366,c6i.12xlarge,i-02db68dc080d7cec3,0.8855,spot,us-east-1,a,NAS Benchmark,D,67.6,24.0,24.0,2033.21,84.72,SUCCESS
2024-06-22 17:34:32.297287,2024-06-22 17:40:34.023954,c6i.12xlarge,i-02db68dc080d7cec3,0.8855,spot,us-east-1,a,NAS Benchmark,D,65.23,24.0,24.0,2107.09,87.8,SUCCESS
2024-06-22 20:28:14.038149,2024-06-22 20:29:42.735529,c7a.12xlarge,i-00c3504106df74457,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.38,24.0,24.0,2203.1,91.8,SUCCESS
2024-06-22 20:28:14.038149,2024-06-22 20:30:46.102878,c7a.12xlarge,i-00c3504106df74457,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.31,24.0,24.0,2205.81,91.91,SUCCESS
2024-06-22 20:28:14.038149,2024-06-22 20:31:49.419524,c7a.12xlarge,i-00c3504106df74457,2.46336,ondemand,us-east-1,b,NAS Benchmark,D,62.25,24.0,24.0,2207.86,91.99,SUCCESS
