algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,36.26,48,48,3790.08,78.96,us-east-1,c6i.12xlarge,2024-06-12 09:35:50.877445,2.0400000000,0.922300
EP Benchmark,D,35.98,48,48,3820.04,79.58,us-east-1,c6i.12xlarge,2024-06-12 09:36:28.867290,2.0400000000,0.922300
EP Benchmark,D,35.91,48,48,3827.19,79.73,us-east-1,c6i.12xlarge,2024-06-12 09:37:06.651728,2.0400000000,0.922300
EP Benchmark,D,28.44,64,64,4832.01,75.50,us-east-1,c6i.16xlarge,2024-06-12 09:38:34.738548,2.7200000000,1.342200
EP Benchmark,D,27.60,64,64,4979.30,77.80,us-east-1,c6i.16xlarge,2024-06-12 09:39:04.214686,2.7200000000,1.342200
EP Benchmark,D,27.64,64,64,4972.70,77.70,us-east-1,c6i.16xlarge,2024-06-12 09:39:34.727823,2.7200000000,1.342200
EP Benchmark,D,27.72,64,64,4957.88,77.47,us-east-1,c6i.16xlarge,2024-06-12 09:40:04.594038,2.7200000000,1.342200
EP Benchmark,D,28.15,64,64,4882.50,76.29,us-east-1,c6i.16xlarge,2024-06-12 09:40:34.906961,2.7200000000,1.342200
EP Benchmark,D,28.82,64,64,4769.45,74.52,us-east-1,c5a.16xlarge,2024-06-12 09:42:50.963236,2.4640000000,1.245000
EP Benchmark,D,28.73,64,64,4784.34,74.76,us-east-1,c5a.16xlarge,2024-06-12 09:43:21.689980,2.4640000000,1.245000
EP Benchmark,D,28.72,64,64,4784.72,74.76,us-east-1,c5a.16xlarge,2024-06-12 09:43:52.313397,2.4640000000,1.245000
EP Benchmark,D,28.76,64,64,4778.25,74.66,us-east-1,c5a.16xlarge,2024-06-12 09:44:23.649816,2.4640000000,1.245000
EP Benchmark,D,28.70,64,64,4787.99,74.81,us-east-1,c5a.16xlarge,2024-06-12 09:44:54.578273,2.4640000000,1.245000
EP Benchmark,D,25.10,64,64,5475.49,85.55,us-east-1,c7i.16xlarge,2024-06-12 09:48:21.223904,2.8560000000,1.209500
EP Benchmark,D,24.68,64,64,5567.72,87.00,us-east-1,c7i.16xlarge,2024-06-12 09:48:48.440735,2.8560000000,1.209500
EP Benchmark,D,24.72,64,64,5558.81,86.86,us-east-1,c7i.16xlarge,2024-06-12 09:49:15.151670,2.8560000000,1.209500
EP Benchmark,D,24.67,64,64,5572.01,87.06,us-east-1,c7i.16xlarge,2024-06-12 09:49:42.171636,2.8560000000,1.209500
EP Benchmark,D,25.90,64,64,5305.59,82.90,us-east-1,c7i.16xlarge,2024-06-12 09:50:11.138683,2.8560000000,1.209500
EP Benchmark,D,25.88,64,64,5310.42,82.98,us-east-1,c6a.16xlarge,2024-06-12 09:52:38.548500,2.4480000000,1.175100
EP Benchmark,D,25.90,64,64,5307.26,82.93,us-east-1,c6a.16xlarge,2024-06-12 09:53:06.499748,2.4480000000,1.175100
EP Benchmark,D,25.91,64,64,5304.05,82.88,us-east-1,c6a.16xlarge,2024-06-12 09:53:34.856094,2.4480000000,1.175100
EP Benchmark,D,25.87,64,64,5312.30,83.00,us-east-1,c6a.16xlarge,2024-06-12 09:54:03.486705,2.4480000000,1.175100
EP Benchmark,D,25.68,64,64,5351.33,83.61,us-east-1,c6a.16xlarge,2024-06-12 09:54:32.612082,2.4480000000,1.175100
