algorithm_name,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_total,Mops_per_thread,region,Instance_name,timestamp,Ondemand_price,Spot_price
EP Benchmark,D,33.32,48,48,4124.42,85.93,us-east-1us-east-1c,c7i.12xlarge,2024-06-13 17:34:43.610624,,
EP Benchmark,D,33.19,48,48,4141.35,86.28,us-east-1us-east-1c,c7i.12xlarge,2024-06-13 17:35:18.257769,,
EP Benchmark,D,33.42,48,48,4112.92,85.69,us-east-1us-east-1c,c7i.12xlarge,2024-06-13 17:35:53.160575,,
EP Benchmark,D,36.16,48,48,3801.04,79.19,us-east-1us-east-1a,c6i.12xlarge,2024-06-13 17:38:13.104664,,
EP Benchmark,D,35.66,48,48,3854.62,80.30,us-east-1us-east-1a,c6i.12xlarge,2024-06-13 17:38:50.247857,,
EP Benchmark,D,35.88,48,48,3830.60,79.80,us-east-1us-east-1a,c6i.12xlarge,2024-06-13 17:39:27.605716,,
EP Benchmark,D,35.82,48,48,3836.49,79.93,us-east-1us-east-1a,c6i.12xlarge,2024-06-13 17:40:04.923093,,
EP Benchmark,D,35.74,48,48,3845.20,80.11,us-east-1us-east-1a,c6i.12xlarge,2024-06-13 17:40:42.097655,,
EP Benchmark,D,27.85,64,64,4934.66,77.10,us-east-1us-east-1b,c6i.16xlarge,2024-06-13 17:42:51.261092,,
EP Benchmark,D,27.80,64,64,4943.61,77.24,us-east-1us-east-1b,c6i.16xlarge,2024-06-13 17:43:20.546883,,
EP Benchmark,D,28.49,64,64,4823.77,75.37,us-east-1us-east-1b,c6i.16xlarge,2024-06-13 17:43:50.510537,,
EP Benchmark,D,28.97,64,64,4744.41,74.13,us-east-1us-east-1b,c6i.16xlarge,2024-06-13 17:44:20.972611,,
EP Benchmark,D,28.46,64,64,4828.84,75.45,us-east-1us-east-1b,c6i.16xlarge,2024-06-13 17:44:50.923544,,
EP Benchmark,D,29.76,64,64,4618.73,72.17,us-east-1us-east-1a,c5a.16xlarge,2024-06-13 17:46:48.821808,,
EP Benchmark,D,28.91,64,64,4753.38,74.27,us-east-1us-east-1a,c5a.16xlarge,2024-06-13 17:47:19.250101,,
EP Benchmark,D,29.52,64,64,4655.10,72.74,us-east-1us-east-1a,c5a.16xlarge,2024-06-13 17:47:50.291445,,
EP Benchmark,D,28.82,64,64,4768.14,74.50,us-east-1us-east-1a,c5a.16xlarge,2024-06-13 17:48:20.618632,,
EP Benchmark,D,29.54,64,64,4652.10,72.69,us-east-1us-east-1a,c5a.16xlarge,2024-06-13 17:48:51.672746,,
EP Benchmark,D,27.72,64,64,4957.42,77.46,us-east-1us-east-1b,c7a.16xlarge,2024-06-13 17:51:02.307579,,
EP Benchmark,D,26.84,64,64,5120.78,80.01,us-east-1us-east-1b,c7a.16xlarge,2024-06-13 17:51:30.654901,,
EP Benchmark,D,27.47,64,64,5003.95,78.19,us-east-1us-east-1b,c7a.16xlarge,2024-06-13 17:51:59.610120,,
EP Benchmark,D,27.19,64,64,5055.51,78.99,us-east-1us-east-1b,c7a.16xlarge,2024-06-13 17:52:28.294366,,
EP Benchmark,D,26.87,64,64,5114.34,79.91,us-east-1us-east-1b,c7a.16xlarge,2024-06-13 17:52:56.669085,,
EP Benchmark,D,26.32,64,64,5221.35,81.58,us-east-1us-east-1a,c6a.16xlarge,2024-06-13 17:55:17.983868,,
EP Benchmark,D,26.01,64,64,5284.07,82.56,us-east-1us-east-1a,c6a.16xlarge,2024-06-13 17:55:45.606592,,
EP Benchmark,D,25.91,64,64,5304.57,82.88,us-east-1us-east-1a,c6a.16xlarge,2024-06-13 17:56:13.011694,,
EP Benchmark,D,25.97,64,64,5292.37,82.69,us-east-1us-east-1a,c6a.16xlarge,2024-06-13 17:56:40.591560,,
EP Benchmark,D,25.99,64,64,5289.04,82.64,us-east-1us-east-1a,c6a.16xlarge,2024-06-13 17:57:08.066864,,
